,회사코드,회사명,종목코드,사업연도,당기순이익,당기순이익(손실),매출액,법인세차감전 순이익,순수수료손익,순이자손익,영업비용,영업이익,영업이익(손실),이자비용,이자수익,총포괄손익,파생상품관련손익
12726,959229,세종메디칼,258830,2021,-5934549522.0,-5934549522.0,18020983102.0,-5208890942.0,,,,-1535593390.0,,,,,
12727,959229,세종메디칼,258830,2023,-23825645311.0,-23825645311.0,17991718820.0,-26512919387.0,,,,2190258857.0,,,,-14287715493.0,
12728,961507,케일럼,258610,2018,2810885325.0,2810885325.0,23521556665.0,3728249501.0,,,,2070210291.0,,,,,
12729,961507,케일럼,258610,2019,-1190804644.0,-1190804644.0,20471119932.0,-1232305142.0,,,,563486514.0,,,,,
12730,961507,케일럼,258610,2020,-8780566392.0,-8780566392.0,11490864202.0,-11258298059.0,,,,-3066171503.0,,,,,
12731,961507,케일럼,258610,2021,-25089965752.0,-25089965752.0,52923301514.0,-29059706623.0,,,,-6450837549.0,,,,,
12732,961507,케일럼,258610,2022,-21685770057.0,-21685770057.0,86003347816.0,-22280893229.0,,,,-3545647691.0,,,,,
12733,961507,케일럼,258610,2023,-54746512798.0,-54746512798.0,84547280407.0,-25791391796.0,,,,-4408723587.0,,,,-55015968591.0,
12734,961570,신도기연,290520,2020,-4465930275.0,-4465930275.0,41572494532.0,-5962032523.0,,,,-2999492923.0,,,,,
12735,961570,신도기연,290520,2021,1637442121.0,1637442121.0,39794110063.0,1938547708.0,,,,-2797994524.0,,,,,
12736,961570,신도기연,290520,2022,-400891592.0,-400891592.0,21815309134.0,405133146.0,,,,-3733139816.0,,,,-556953159.0,
12737,961570,신도기연,290520,2023,-3348436363.0,-3348436363.0,20754838406.0,-1414325832.0,,,,-2511118560.0,,,,-3572955281.0,
12738,961774,유티아이,179900,2017,10779136676.0,10779136676.0,50909071718.0,13779991220.0,,,,14753642128.0,,,,,
12739,961774,유티아이,179900,2018,6449398053.0,6449398053.0,47977085898.0,8279439395.0,,,,8046010203.0,,,,,
12740,961774,유티아이,179900,2019,4917577024.0,4917577024.0,63087225111.0,6702807655.0,,,,6335967325.0,,,,,
12741,961774,유티아이,179900,2020,550717442.0,550717442.0,59605293941.0,409278548.0,,,,768679424.0,,,,,
12742,961774,유티아이,179900,2021,1273759866.0,1273759866.0,45199738788.0,-648105945.0,,,,-2221320479.0,,,,,
12743,961774,유티아이,179900,2022,-12053014147.0,-12053014147.0,36443362536.0,-15209171131.0,,,,-4640515978.0,,,,,
12744,961774,유티아이,179900,2023,-29567648376.0,-29567648376.0,19361163288.0,-35504865394.0,,,,-19731810602.0,,,,-30090515635.0,
12745,962223,지니언스,263860,2017,3518995095.0,3518995095.0,20812399755.0,4158214397.0,,,,3852406821.0,,,,,
12746,962223,지니언스,263860,2018,2644749931.0,2644749931.0,21445361311.0,2739671526.0,,,,2364665789.0,,,,,
12747,962223,지니언스,263860,2019,3106970401.0,3106970401.0,24925857890.0,2628692654.0,,,,2294835225.0,,,,,
12748,962223,지니언스,263860,2020,3424423116.0,3424423116.0,26814488784.0,2796085464.0,,,,2591672640.0,,,,,
12749,962223,지니언스,263860,2021,6173648163.0,6173648163.0,31917740934.0,7244829191.0,,,,5906832874.0,,,,,
12750,962223,지니언스,263860,2022,7146285721.0,7146285721.0,38452577834.0,7807767698.0,,,,6920292722.0,,,,,
12751,962223,지니언스,263860,2023,6246383767.0,6246383767.0,42891621151.0,6524188693.0,,,,6467031062.0,,,,5226560092.0,
12752,962393,포인트모바일,318020,2020,-18538375487.0,-18538375487.0,48940226902.0,-25282439261.0,,,,115775495.0,,,,,
12753,962393,포인트모바일,318020,2021,-2777455355.0,-2777455355.0,76307736704.0,-1144804749.0,,,,413432791.0,,,,,
12754,962393,포인트모바일,318020,2022,-2507252141.0,-2507252141.0,87565394346.0,-341875091.0,,,,315519108.0,,,,,
12755,962393,포인트모바일,318020,2023,4843412566.0,4843412566.0,80027251877.0,5198086587.0,,,,4638590860.0,,,,4511105353.0,
12756,963976,SG,255220,2017,12033536379.0,12033536379.0,126112114507.0,15313362223.0,,,,16592443040.0,,,,,
12757,963976,SG,255220,2018,9619134332.0,9619134332.0,145839540958.0,13030296263.0,,,,15123784229.0,,,,,
12758,963976,SG,255220,2019,9606579414.0,9606579414.0,132776114591.0,12831125443.0,,,,12802377443.0,,,,,
12759,963976,SG,255220,2020,-1418459061.0,-1418459061.0,130266473519.0,-1694399859.0,,,,5262729040.0,,,,,
12760,963976,SG,255220,2021,-12866975662.0,-12866975662.0,70102082504.0,-15606156371.0,,,,-2256574838.0,,,,,
12761,963976,SG,255220,2022,2411306811.0,2411306811.0,89858217245.0,-1532087612.0,,,,566173407.0,,,,,
12762,963976,SG,255220,2023,-32912462971.0,-32912462971.0,80921130313.0,-32373300088.0,,,,-13468746819.0,,,,-33107256629.0,
12763,964595,엔바이오니아,317870,2021,-2364160059.0,-2364160059.0,8871109245.0,-2393649965.0,,,,-766887065.0,,,,,
12764,964595,엔바이오니아,317870,2022,73513472.0,73513472.0,11023814761.0,18248332.0,,,,-701337249.0,,,,,
12765,964595,엔바이오니아,317870,2023,-3932306012.0,-3932306012.0,14654775506.0,-3905402883.0,,,,-205229109.0,,,,-4034125988.0,
12766,965318,이노시뮬레이션,274400,2023,-278235641.0,-278235641.0,19483806089.0,-1119165533.0,,,,-155582735.0,,,,-369704543.0,
12767,965813,미투온,201490,2016,3096443830.0,3096443830.0,17042857228.0,3110087932.0,,,,3034513098.0,,,,,
12768,965813,미투온,201490,2017,3057264522.0,3057264522.0,27209665323.0,3004997954.0,,,,2916011984.0,,,,,
12769,965813,미투온,201490,2018,23340811288.0,23340811288.0,98771664287.0,27880641613.0,,,,29485703941.0,,,,,
12770,965813,미투온,201490,2019,27868397541.0,27868397541.0,119101315159.0,34631832841.0,,,,40455050543.0,,,,,
12771,965813,미투온,201490,2020,29423841330.0,29423841330.0,130704854427.0,38096974410.0,,,,44593313509.0,,,,,
12772,965813,미투온,201490,2021,25880468480.0,25880468480.0,109734234195.0,32459011320.0,,,,34514887886.0,,,,,
12773,965813,미투온,201490,2022,20627873610.0,20627873610.0,112012049143.0,25044172627.0,,,,27025243520.0,,,,,
12774,965813,미투온,201490,2023,17448868120.0,17448868120.0,108995415070.0,22367473783.0,,,,22131483080.0,,,,20584738321.0,
12775,966168,디알젬,263690,2018,4653261683.0,4653261683.0,56626160573.0,4166169612.0,,,,4205335629.0,,,,,
12776,966168,디알젬,263690,2019,5470785723.0,5470785723.0,60087400881.0,4579426261.0,,,,4572698491.0,,,,,
12777,966168,디알젬,263690,2020,19987824023.0,19987824023.0,106603707644.0,22133237467.0,,,,22989842080.0,,,,,
12778,966168,디알젬,263690,2021,12552669012.0,12552669012.0,85750357013.0,14348228326.0,,,,12388796344.0,,,,,
12779,966168,디알젬,263690,2022,14392794623.0,14392794623.0,110165018342.0,17233824064.0,,,,16958688699.0,,,,,
12780,966168,디알젬,263690,2023,9190879315.0,9190879315.0,112916729575.0,10515624328.0,,,,10071371388.0,,,,9179954935.0,
12781,970453,파마리서치,214450,2016,13827125122.0,13827125122.0,45953114757.0,17324735714.0,,,,14105123291.0,,,,,
12782,970453,파마리서치,214450,2017,12516689358.0,12516689358.0,54469757891.0,15395635518.0,,,,14843591604.0,,,,,
12783,970453,파마리서치,214450,2018,11265361636.0,11265361636.0,64280682056.0,14364399601.0,,,,8704440895.0,,,,,
12784,970453,파마리서치,214450,2019,14850657503.0,14850657503.0,83871642044.0,18528878298.0,,,,19062360578.0,,,,,
12785,970453,파마리서치,214450,2020,32452222466.0,32452222466.0,108745921878.0,39537256822.0,,,,33425871945.0,,,,,
12786,970453,파마리서치,214450,2021,46823637037.0,46823637037.0,154082897894.0,56033421122.0,,,,52488896037.0,,,,,
12787,970453,파마리서치,214450,2022,43434103895.0,43434103895.0,194758643934.0,54048007703.0,,,,65916151831.0,,,,,
12788,970453,파마리서치,214450,2023,77264652455.0,77264652455.0,261010910564.0,100704567366.0,,,,92257786628.0,,,,78579439869.0,
12789,972293,파멥신,208340,2018,,,1975000.0,,,,,,,,,,
12790,972293,파멥신,208340,2019,-10158298177.0,-10158298177.0,,-10158298177.0,,,,-10104255493.0,,,,,
12791,972293,파멥신,208340,2020,-30677921394.0,-30677921394.0,59818182.0,-30677921394.0,,,,-25507146611.0,,,,,
12792,972293,파멥신,208340,2021,-44033337309.0,-44033337309.0,67698000.0,-44033337309.0,,,,-38222501605.0,,,,,
12793,972293,파멥신,208340,2022,-30548459737.0,-30548459737.0,206598182.0,-30548459737.0,,,,-23290093323.0,,,,,
12794,972293,파멥신,208340,2023,-14246565597.0,-14246565597.0,74963636.0,-14246565597.0,,,,-12101788427.0,,,,-14032705965.0,
12795,974927,NEW,160550,2015,917303560.0,917303560.0,82586149640.0,-1051379945.0,,,,-2526524145.0,,,,,
12796,974927,NEW,160550,2016,3565696914.0,3565696914.0,125723993057.0,9228320517.0,,,,6642150005.0,,,,,
12797,974927,NEW,160550,2017,-7461325176.0,-7461325176.0,94538543693.0,-8546327890.0,,,,-5157020946.0,,,,,
12798,974927,NEW,160550,2018,-14763932813.0,-14763932813.0,161222834105.0,-15539129687.0,,,,-10606137995.0,,,,,
12799,974927,NEW,160550,2019,-11086370881.0,-11086370881.0,149180097149.0,-10736222258.0,,,,-8149288316.0,,,,,
12800,974927,NEW,160550,2020,-9780602158.0,-9780602158.0,140432232547.0,-8109008849.0,,,,-3843251961.0,,,,,
12801,974927,NEW,160550,2021,-38177741361.0,-38177741361.0,146057166294.0,-31626394160.0,,,,-499604543.0,,,,,
12802,974927,NEW,160550,2022,-21117979053.0,-21117979053.0,155617110146.0,-350170875.0,,,,7215470726.0,,,,,
12803,974927,NEW,160550,2023,-17506374625.0,-17506374625.0,129147737184.0,-13526106372.0,,,,-5582630804.0,,,,-17508170612.0,
12804,975290,에이스토리,241840,2021,17028297378.0,17028297378.0,58860400089.0,16498530557.0,,,,6927688603.0,,,,,
12805,975290,에이스토리,241840,2022,4086004413.0,4086004413.0,71680277467.0,3138601522.0,,,,8499834556.0,,,,,
12806,975290,에이스토리,241840,2023,4912258246.0,4912258246.0,56875968183.0,3764884848.0,,,,6945016422.0,,,,3913926893.0,
12807,977377,에이비온,203400,2021,-54259056329.0,-54259056329.0,1638498054.0,-54254205233.0,,,,-10671631780.0,,,,,
12808,977377,에이비온,203400,2022,-19925392200.0,-19925392200.0,2506519185.0,-19925392200.0,,,,-25166881836.0,,,,,
12809,977377,에이비온,203400,2023,-29210914232.0,-29210914232.0,1274306821.0,-29210914232.0,,,,-31251887851.0,,,,-26887601465.0,
12810,977641,하이로닉,149980,2016,595147724.0,595147724.0,15476750126.0,693281504.0,,,,347123966.0,,,,,
12811,977641,하이로닉,149980,2017,762581128.0,762581128.0,18132156405.0,371621730.0,,,,1748125346.0,,,,,
12812,977641,하이로닉,149980,2018,140762967.0,140762967.0,20327715936.0,105602105.0,,,,-28352659.0,,,,,
12813,977641,하이로닉,149980,2019,3048462456.0,3048462456.0,20128482777.0,2820661746.0,,,,2612626405.0,,,,,
12814,977641,하이로닉,149980,2020,3216733485.0,3216733485.0,12985881782.0,2463297288.0,,,,1235436801.0,,,,,
12815,977641,하이로닉,149980,2021,6767020981.0,6767020981.0,21781038529.0,6436899147.0,,,,4630758092.0,,,,,
12816,977641,하이로닉,149980,2022,2929700441.0,2929700441.0,27567596629.0,3707281314.0,,,,3581104785.0,,,,2695587767.0,
12817,977641,하이로닉,149980,2023,8246188046.0,8246188046.0,33731985488.0,9625099489.0,,,,5270588753.0,,,,8476262245.0,
12818,977650,엔케이맥스,182400,2015,-5373875528.0,-5373875528.0,2513084443.0,-5373875528.0,,,,-6377730999.0,,,,,
12819,977650,엔케이맥스,182400,2016,-4837497223.0,-4837497223.0,6875849190.0,-6236372049.0,,,,-7910436005.0,,,,,
12820,977650,엔케이맥스,182400,2017,-16631716360.0,-16631716360.0,4829585004.0,-15860002146.0,,,,-15980480325.0,,,,,
12821,977650,엔케이맥스,182400,2018,-20453004593.0,-20453004593.0,6268827447.0,-22409283346.0,,,,-14433627617.0,,,,,
12822,977650,엔케이맥스,182400,2019,-11429234400.0,-11429234400.0,8749217674.0,-11343285032.0,,,,-24085959528.0,,,,,
12823,977650,엔케이맥스,182400,2020,-41439889162.0,-41439889162.0,10371545183.0,-43137756826.0,,,,-41196828250.0,,,,,
12824,977650,엔케이맥스,182400,2021,-51078962327.0,-51078962327.0,13020252251.0,-50094805319.0,,,,-47440426375.0,,,,,
12825,977650,엔케이맥스,182400,2022,-55607367453.0,-55607367453.0,11262689377.0,-56658399256.0,,,,-49653047361.0,,,,,
12826,977650,엔케이맥스,182400,2023,-36238061402.0,-36238061402.0,10769161479.0,-37484759693.0,,,,-60829063838.0,,,,-36213075781.0,
12827,977696,넥스쳐,194510,2015,-14362722979.0,-14362722979.0,23545174917.0,-13275544249.0,,,,-6295757865.0,,,,,
12828,977696,넥스쳐,194510,2016,-21703542409.0,-21703542409.0,31448343555.0,-22018144058.0,,,,-8629243074.0,,,,,
12829,977696,넥스쳐,194510,2017,-65374725829.0,-65374725829.0,,-66168413302.0,,,,-2832160438.0,,,,,
12830,977696,넥스쳐,194510,2018,15004902322.0,15004902322.0,,15993026552.0,,,,455467755.0,,,,,
12831,977696,넥스쳐,194510,2019,-190384992.0,-190384992.0,,-2347234349.0,,,,4973250000.0,,,,,
12832,977696,넥스쳐,194510,2020,-3271453335.0,-3271453335.0,,-923562575.0,,,,8132013925.0,,,,,
12833,977696,넥스쳐,194510,2021,12782182270.0,12782182270.0,,17970135413.0,,,,17826883167.0,,,,,
12834,977696,넥스쳐,194510,2022,9027604948.0,9027604948.0,,14829730443.0,,,,15457197818.0,,,,,
12835,977696,넥스쳐,194510,2023,1942955161.0,1942955161.0,,5009577510.0,,,,13429162912.0,,,,1670848394.0,
12836,980043,비큐AI,148780,2022,-46044220.0,-46044220.0,16258637264.0,-34510338.0,,,,-1128517592.0,,,,,
12837,982023,실리콘투,257720,2021,8254206052.0,8254206052.0,131001972745.0,10262710819.0,,,,8758923145.0,,,,,
12838,982023,실리콘투,257720,2022,11155656520.0,11155656520.0,165272164547.0,14267181469.0,,,,14239439136.0,,,,,
12839,982023,실리콘투,257720,2023,38013204272.0,38013204272.0,342860997946.0,48123416307.0,,,,47809343470.0,,,,38141203603.0,
12840,983040,한진칼,180640,2015,-193723899362.0,-193723899362.0,722309231518.0,-191274058614.0,,,,74278876068.0,,,,,
12841,983040,한진칼,180640,2016,-422943694079.0,-422943694079.0,991024369234.0,-451939615203.0,,,,98977829886.0,,,,,
12842,983040,한진칼,180640,2017,229432996896.0,229432996896.0,1149657255468.0,267646785676.0,,,,115286289305.0,,,,,
12843,983040,한진칼,180640,2018,-12795633993.0,-12795633993.0,1304892514563.0,8121414462.0,,,,108792138047.0,,,,,
12844,983040,한진칼,180640,2019,-260570998880.0,-260570998880.0,1203497716660.0,-263521197098.0,,,,-3881273804.0,,,,,
12845,983040,한진칼,180640,2020,-341532739427.0,-341532739427.0,408827146481.0,-334073210424.0,,,,-221140549162.0,,,,,
12846,983040,한진칼,180640,2021,-35695759409.0,-35695759409.0,395278013105.0,-145578824223.0,,,,-195175723509.0,,,,,
12847,983040,한진칼,180640,2022,659568334244.0,659568334244.0,200336082220.0,438303692552.0,,,,14487192387.0,,,,,
12848,983040,한진칼,180640,2023,388329013825.0,388329013825.0,275726817725.0,448320405140.0,,,,42843084229.0,,,,305266713789.0,
12849,983271,엔에이치엔,181710,2015,165171189987.0,165171189987.0,644602503325.0,229035918440.0,,,,-54342068918.0,,,,,
12850,983271,엔에이치엔,181710,2016,7112343057.0,7112343057.0,856420458207.0,26004792897.0,,,,26368038176.0,,,,,
12851,983271,엔에이치엔,181710,2017,8735677067.0,8735677067.0,909115708183.0,54406721588.0,,,,34732711952.0,,,,,
12852,983271,엔에이치엔,181710,2018,104747506788.0,104747506788.0,1264567758330.0,153823487067.0,,,,68637421201.0,,,,,
12853,983271,엔에이치엔,181710,2019,23173213422.0,23173213422.0,1488596660564.0,65542485782.0,,,,86677182906.0,,,,,
12854,983271,엔에이치엔,181710,2020,27956034074.0,27956034074.0,1675172074936.0,69136531905.0,,,,102193457994.0,,,,,
12855,983271,엔에이치엔,181710,2021,129700556658.0,129700556658.0,1923677420336.0,150875014230.0,,,,97869201232.0,,,,,
12856,983271,엔에이치엔,181710,2022,-31751037477.0,-31751037477.0,2114869816089.0,1521608996.0,,,,39053530657.0,,,,,
12857,983271,엔에이치엔,181710,2023,-23094179176.0,-23094179176.0,2269614866943.0,12963355839.0,,,,55598405513.0,,,,-23490194969.0,
12858,983916,HLB제넥스,187420,2015,1211275504.0,1211275504.0,6640037996.0,1316763617.0,,,,1098014476.0,,,,,
12859,983916,HLB제넥스,187420,2016,1614859134.0,1614859134.0,7028776603.0,1566353152.0,,,,1325987978.0,,,,,
12860,983916,HLB제넥스,187420,2017,1342559776.0,1342559776.0,11505972028.0,1197551425.0,,,,1192095346.0,,,,,
12861,983916,HLB제넥스,187420,2018,-2441932226.0,-2441932226.0,11517965664.0,-2390890523.0,,,,-1213556220.0,,,,,
12862,983916,HLB제넥스,187420,2019,-5522405209.0,-5522405209.0,14941514325.0,-5219754514.0,,,,-2877734097.0,,,,,
12863,983916,HLB제넥스,187420,2020,-12124660350.0,-12124660350.0,18769177911.0,-12126717670.0,,,,-4698150004.0,,,,,
12864,983916,HLB제넥스,187420,2021,-8526135637.0,-8526135637.0,25873630109.0,-14401794800.0,,,,-3834264355.0,,,,,
12865,983916,HLB제넥스,187420,2022,-13373143566.0,-13373143566.0,27801755545.0,-11335858942.0,,,,-6224291882.0,,,,,
12866,983916,HLB제넥스,187420,2023,-721746907.0,-721746907.0,27008338286.0,-786509664.0,,,,-9463584731.0,,,,-2240272330.0,
12867,983934,아이스크림에듀,289010,2023,-23465565405.0,-23465565405.0,117613662193.0,-21983279385.0,,,,-16703739012.0,,,,-24276277995.0,
12868,985686,큐브엔터,182360,2015,-5715585199.0,-5715585199.0,22398853346.0,-5353053950.0,,,,710694719.0,,,,,
12869,985686,큐브엔터,182360,2016,-5182169110.0,-5182169110.0,19465306410.0,-6096386922.0,,,,-5701794035.0,,,,,
12870,985686,큐브엔터,182360,2017,-979000023.0,-979000023.0,24416090096.0,-224872323.0,,,,211106805.0,,,,,
12871,985686,큐브엔터,182360,2018,1101720145.0,1101720145.0,34459463906.0,1909835957.0,,,,1930704390.0,,,,,
12872,985686,큐브엔터,182360,2019,986622964.0,986622964.0,29829671581.0,968945028.0,,,,960751722.0,,,,,
12873,985686,큐브엔터,182360,2020,-624538048.0,-624538048.0,36938498752.0,210953445.0,,,,537392369.0,,,,,
12874,985686,큐브엔터,182360,2021,-2858693139.0,-2858693139.0,71943559242.0,-1908716026.0,,,,1182398157.0,,,,,
12875,985686,큐브엔터,182360,2022,6110261110.0,6110261110.0,120637928352.0,5724807245.0,,,,6927857971.0,,,,,
12876,985686,큐브엔터,182360,2023,11223257792.0,11223257792.0,142272172633.0,14782467183.0,,,,15423770911.0,,,,39616474513.0,
12877,986898,팜스빌,318010,2019,7235996864.0,7235996864.0,29952152462.0,9206641010.0,,,,7106736493.0,,,,,
12878,986898,팜스빌,318010,2020,,,39408554232.0,3442181691.0,,,,4306482309.0,,,,,
12879,986898,팜스빌,318010,2021,,,39027506833.0,6164273167.0,,,,6159273248.0,,,,,
12880,986898,팜스빌,318010,2022,,,26113221456.0,5191974582.0,,,,4062759172.0,,,,,
12881,986898,팜스빌,318010,2023,3307098243.0,3307098243.0,21394730375.0,3966419057.0,,,,1632976195.0,,,,2950736246.0,
12882,988364,SGA솔루션즈,184230,2015,2612057320.0,2612057320.0,13528883434.0,3506802088.0,,,,3707661622.0,,,,,
12883,988364,SGA솔루션즈,184230,2016,3166048164.0,3166048164.0,49543829965.0,3761144560.0,,,,5136189964.0,,,,,
12884,988364,SGA솔루션즈,184230,2017,2221076095.0,2221076095.0,55343524896.0,1746336668.0,,,,3852438574.0,,,,,
12885,988364,SGA솔루션즈,184230,2018,-13443325190.0,-13443325190.0,45381802802.0,-14509144843.0,,,,-9249577442.0,,,,,
12886,988364,SGA솔루션즈,184230,2019,-28587261938.0,-28587261938.0,45088761128.0,-27153439659.0,,,,-8494594827.0,,,,,
12887,988364,SGA솔루션즈,184230,2020,5203995333.0,5203995333.0,40572116332.0,5373808489.0,,,,3894094194.0,,,,,
12888,988364,SGA솔루션즈,184230,2021,1599308658.0,1599308658.0,24669735159.0,1838106953.0,,,,3713782292.0,,,,,
12889,988364,SGA솔루션즈,184230,2022,4823085325.0,4823085325.0,37323741652.0,3513268506.0,,,,3840867866.0,,,,,
12890,988364,SGA솔루션즈,184230,2023,64437134.0,64437134.0,54733280066.0,-179861557.0,,,,1276890415.0,,,,2815219.0,
12891,989619,알테오젠,196170,2015,1208362969.0,1208362969.0,4726609249.0,1046596497.0,,,,124041218.0,,,,,
12892,989619,알테오젠,196170,2016,-3587198673.0,-3587198673.0,6843719835.0,-4456157058.0,,,,-5411191058.0,,,,,
12893,989619,알테오젠,196170,2017,-7448958134.0,-7448958134.0,12104355843.0,-7372220908.0,,,,-6173476896.0,,,,,
12894,989619,알테오젠,196170,2018,-7069908984.0,-7069908984.0,13703078873.0,-6033294114.0,,,,-7659870273.0,,,,,
12895,989619,알테오젠,196170,2019,-1738267459.0,-1738267459.0,29229181883.0,-1680700203.0,,,,-2252031255.0,,,,,
12896,989619,알테오젠,196170,2020,-3422404578.0,-3422404578.0,42425842457.0,-2839347168.0,,,,103718349.0,,,,,
12897,989619,알테오젠,196170,2021,-9191339725.0,-9191339725.0,41123115244.0,-8298171558.0,,,,-12795830212.0,,,,,
12898,989619,알테오젠,196170,2022,-10077904116.0,-10077904116.0,28806344498.0,-9969855067.0,,,,-29373680278.0,,,,,
12899,989619,알테오젠,196170,2023,-3582208686.0,-3582208686.0,96522928887.0,-3564374999.0,,,,-9736838487.0,,,,-3582208686.0,
12900,989664,코아스템켐온,166480,2015,277295194.0,277295194.0,18571078685.0,703682764.0,,,,1367663710.0,,,,,
12901,989664,코아스템켐온,166480,2016,-1218280597.0,-1218280597.0,17953023532.0,-1264476085.0,,,,-1623643568.0,,,,,
12902,989664,코아스템켐온,166480,2017,-4754604133.0,-4754604133.0,18094301462.0,-5715442157.0,,,,-5070659769.0,,,,,
12903,989664,코아스템켐온,166480,2018,-3082155249.0,-3082155249.0,22316891009.0,-2989079704.0,,,,-4020567908.0,,,,,
12904,989664,코아스템켐온,166480,2019,-4370276106.0,-4370276106.0,24284457085.0,-3480635089.0,,,,-5088389237.0,,,,,
12905,989664,코아스템켐온,166480,2020,-22384006221.0,-22384006221.0,26357703198.0,-18010507361.0,,,,-6998079905.0,,,,,
12906,989664,코아스템켐온,166480,2021,-4996381858.0,-4996381858.0,30240039388.0,-4425182705.0,,,,-10549814047.0,,,,,
12907,989664,코아스템켐온,166480,2022,1000908061.0,1000908061.0,46293144603.0,3705401326.0,,,,-6013330167.0,,,,,
12908,989664,코아스템켐온,166480,2023,-17671634878.0,-17671634878.0,33657156172.0,-17676130498.0,,,,-19675632871.0,,,,-19029974258.0,
12909,990165,아세아시멘트,183190,2015,44346134836.0,44346134836.0,448254599390.0,58700286154.0,,,,58008617979.0,,,,,
12910,990165,아세아시멘트,183190,2016,42598059451.0,42598059451.0,455724888278.0,54188957234.0,,,,56975798773.0,,,,,
12911,990165,아세아시멘트,183190,2017,55382010322.0,55382010322.0,461167085734.0,74113815393.0,,,,53220127166.0,,,,,
12912,990165,아세아시멘트,183190,2018,17205475369.0,17205475369.0,843763220025.0,26398158636.0,,,,79193662571.0,,,,,
12913,990165,아세아시멘트,183190,2019,28890961841.0,28890961841.0,836810452048.0,36925934419.0,,,,80843087437.0,,,,,
12914,990165,아세아시멘트,183190,2020,25081643172.0,25081643172.0,787547395550.0,34871627099.0,,,,75305385497.0,,,,,
12915,990165,아세아시멘트,183190,2021,99216930747.0,99216930747.0,892569417094.0,96815170270.0,,,,128646922022.0,,,,,
12916,990165,아세아시멘트,183190,2022,63904277998.0,63904277998.0,1040145906143.0,82912383689.0,,,,117970811813.0,,,,,
12917,990165,아세아시멘트,183190,2023,89435440998.0,89435440998.0,1200454909494.0,112633293950.0,,,,146886630781.0,,,,88653240069.0,
12918,990262,피노텍,150440,2018,730471572.0,730471572.0,21566238489.0,650894336.0,,,,2042970174.0,,,,,
12919,990262,피노텍,150440,2019,-1737108570.0,-1737108570.0,16094369196.0,-1737108570.0,,,,-1113718143.0,,,,,
12920,990396,뿌리깊은나무들,266170,2023,-3064560027.0,-3064560027.0,837151079.0,-3064560027.0,,,,-1942506461.0,,,,-2940968712.0,
12921,990819,아티스트스튜디오,200350,2021,2332377227.0,2332377227.0,41024304421.0,2860675485.0,,,,3153606188.0,,,,,
12922,990819,아티스트스튜디오,200350,2022,-6365269908.0,-6365269908.0,44422278789.0,-7547931171.0,,,,-6252551794.0,,,,-6320374234.0,
12923,990819,아티스트스튜디오,200350,2023,-7434464400.0,-7434464400.0,41863614133.0,-7819531610.0,,,,-7787502929.0,,,,-7415794349.0,
12924,991298,씨이랩,189330,2022,-4544584658.0,-4544584658.0,9896926397.0,-4544584658.0,,,,-4926220793.0,,,,,
12925,991298,씨이랩,189330,2023,-6459128318.0,-6459128318.0,3663438456.0,-6459128318.0,,,,-6910776281.0,,,,-6566607951.0,
12926,992543,LK삼양,225190,2017,17840159583.0,17840159583.0,66272716741.0,21572602179.0,,,,20131332862.0,,,,,
12927,992543,LK삼양,225190,2018,12470134203.0,12470134203.0,60460259323.0,15260052692.0,,,,14143315782.0,,,,,
12928,992543,LK삼양,225190,2019,13557226071.0,13557226071.0,63594654422.0,16432617488.0,,,,15728848551.0,,,,,
12929,992543,LK삼양,225190,2020,2139478536.0,2139478536.0,38577204774.0,2110317872.0,,,,2977811589.0,,,,,
12930,992543,LK삼양,225190,2021,10615858400.0,10615858400.0,57676416445.0,12607183178.0,,,,12236547581.0,,,,,
12931,992543,LK삼양,225190,2022,8257567661.0,8257567661.0,54947071178.0,9913592982.0,,,,11006812462.0,,,,,
12932,992543,LK삼양,225190,2023,728588894.0,728588894.0,39031722713.0,-1032619198.0,,,,-1129207533.0,,,,170266475.0,
12933,992871,종근당,185750,2017,53728253675.0,53728253675.0,884362807619.0,74599160540.0,,,,77764992125.0,,,,,
12934,992871,종근당,185750,2018,41704404583.0,41704404583.0,956218889275.0,68340347508.0,,,,75739894248.0,,,,,
12935,992871,종근당,185750,2019,52975285302.0,52975285302.0,1079337661993.0,71821177025.0,,,,74575612760.0,,,,,
12936,992871,종근당,185750,2020,90404889339.0,90404889339.0,1303005524392.0,121838957062.0,,,,123935878850.0,,,,,
12937,992871,종근당,185750,2021,42356472307.0,42356472307.0,1343559362914.0,80593853828.0,,,,94758694014.0,,,,,
12938,992871,종근당,185750,2022,79977779960.0,79977779960.0,1488344728646.0,97165066944.0,,,,109906061531.0,,,,,
12939,992871,종근당,185750,2023,213602186975.0,213602186975.0,1669404438769.0,241597848040.0,,,,246599279042.0,,,,212181462180.0,
12940,994994,나노,187790,2015,-8990586156.0,-8990586156.0,29901809863.0,-11073954171.0,,,,-8471990220.0,,,,,
12941,994994,나노,187790,2016,-24388858794.0,-24388858794.0,48175171385.0,-20819885667.0,,,,-14162415990.0,,,,,
12942,994994,나노,187790,2017,89290743.0,89290743.0,73089292296.0,159649302.0,,,,1661616186.0,,,,,
12943,994994,나노,187790,2018,-467314489.0,-467314489.0,81942719032.0,-356677472.0,,,,2193238160.0,,,,,
12944,994994,나노,187790,2019,-298563912.0,-298563912.0,73694954560.0,-298563912.0,,,,-869772088.0,,,,,
