,bsns_year,corp_code,기말의현금,기초의현금,영업활동현금흐름,재무활동현금흐름,투자활동현금흐름
16321,2023,00983040,14750725771.0,122658736361.0,104357310359.0,-505108639990.0,292843319041.0
16322,2017,00861720,15590517373.0,9925898249.0,-738612723.0,10978331600.0,-4500303198.0
16323,2018,00861720,9883853606.0,15590517373.0,-8522393508.0,1000000000.0,1823390018.0
16324,2019,00861720,22924214947.0,9883853606.0,8411319437.0,6527811301.0,-1889876074.0
16325,2020,00861720,18943858359.0,22924214947.0,-3640898617.0,2105393259.0,-2348691378.0
16326,2021,00861720,3945437946.0,18943858359.0,-16362635842.0,11724319893.0,-10389151920.0
16327,2022,00861720,19166202089.0,3945437946.0,9833097017.0,6984098731.0,-1594333936.0
16328,2023,00861720,11742542166.0,19166202089.0,-5119594776.0,-12663064081.0,10359132078.0
16329,2015,00983271,47715569701.0,37032555263.0,-44139975817.0,300915779771.0,-246119803607.0
16330,2016,00983271,82127661415.0,47715569701.0,109792577860.0,-30080527882.0,-45247519782.0
16331,2017,00983271,62588337547.0,82127661415.0,47733627812.0,76085284299.0,-143340955700.0
16332,2018,00983271,8772347045.0,62588337547.0,55671404997.0,-37228995259.0,-72286078268.0
16333,2019,00983271,14842282625.0,8772347045.0,39554025896.0,-69708045247.0,36414430847.0
16334,2020,00983271,19228734650.0,14842282625.0,115498545606.0,-3453428670.0,-107229867355.0
16335,2021,00983271,33217791255.0,19228734650.0,165658496195.0,-54768959573.0,-97639664629.0
16336,2022,00983271,87518378095.0,33217791255.0,71390852891.0,-43929296717.0,28993101745.0
16337,2023,00983271,170550852642.0,87518378095.0,197836257972.0,-20402088810.0,-94345881462.0
16338,2024,00983271,85335201729.0,170550852642.0,137898651949.0,-59031071365.0,-165216323702.0
16339,2015,00985686,12397171395.0,3680843968.0,771996478.0,,7944330949.0
16340,2016,00985686,3717579603.0,12397171395.0,-5727129768.0,,-2952462024.0
16341,2017,00985686,7717070850.0,3717579603.0,2661672657.0,,1337818590.0
16342,2018,00985686,12070788933.0,7717070850.0,7235947984.0,,-2882229901.0
16343,2019,00985686,6811374238.0,12070788933.0,-581520773.0,-1443051093.0,-3226400991.0
16344,2020,00985686,16960470348.0,6811374238.0,8944246789.0,14328388322.0,-13043355244.0
16345,2021,00985686,5520077353.0,16960470348.0,71424515.0,-1594520215.0,-9909930194.0
16346,2022,00985686,16077164155.0,5520077353.0,39622780470.0,-3442466757.0,-25612299120.0
16347,2023,00985686,10255868212.0,16077164155.0,2072100696.0,-1618407683.0,-6212845144.0
16348,2024,00985686,7996751127.0,10255868212.0,-885946180.0,27199047445.0,-28627150645.0
16349,2016,00977650,33079737109.0,23524385679.0,-7943192747.0,39805004330.0,-22311408707.0
16350,2017,00977650,,33079737109.0,-13306103659.0,960000000.0,-8241009982.0
16351,2018,00977650,,12486594999.0,-9175989674.0,33447309570.0,-36400827916.0
16352,2015,00977650,23524385679.0,3899109656.0,-5854178802.0,30922761828.0,-5443998909.0
16353,2024,00977650,2854848469.0,299493896.0,818646809.0,-1084055480.0,2812781611.0
16354,2019,00977650,6884868975.0,356104549.0,-10614304024.0,-6209608448.0,16267572869.0
16355,2020,00977650,14882125670.0,6884868975.0,-13351379288.0,57003842585.0,-35650831616.0
16356,2021,00977650,10264650431.0,14882125670.0,-12959181813.0,19613727567.0,-11318976955.0
16357,2022,00977650,4646486544.0,10264650431.0,-9260862659.0,34128596669.0,-30529815786.0
16358,2023,00977650,299493896.0,4646486544.0,-10520649525.0,15563334217.0,-9385293987.0
16359,2015,00411905,6940208585.0,9406340733.0,1532058290.0,-1692572860.0,-2350185838.0
16360,2016,00411905,5073338182.0,6940208585.0,879656438.0,-1189524435.0,-1560883525.0
16361,2017,00411905,299251031.0,5073338182.0,-4449220516.0,2000000000.0,-2323245309.0
16362,2018,00411905,768569767.0,299251031.0,-2567061385.0,7366886688.0,-4329701800.0
16363,2019,00411905,9337296743.0,768569767.0,-1653429032.0,9922960575.0,299797749.0
16364,2020,00411905,29781903.0,9337296743.0,-1519937592.0,28946026630.0,-36733580147.0
16365,2021,00411905,50052215.0,29781903.0,-767254167.0,-1094680143.0,1882204622.0
16366,2015,00990165,67966959281.0,49377720599.0,59313962219.0,-19756104360.0,-20968619177.0
16367,2016,00990165,70134555633.0,67966959281.0,61683553652.0,-7213842628.0,-52302114672.0
16368,2017,00990165,107151315293.0,70134555633.0,68311387507.0,-1729873708.0,-29497432620.0
16369,2018,00990165,43060440224.0,107151315293.0,33924514976.0,319439771151.0,-417452121969.0
16370,2019,00990165,44633880548.0,43060440224.0,35539265085.0,-25984051324.0,-7981773437.0
16371,2020,00990165,13869459756.0,44633880548.0,25999473500.0,-30181629098.0,-26582265194.0
16372,2021,00990165,32852443595.0,13869459756.0,77654855267.0,-78144831.0,-58593726597.0
16373,2022,00990165,33013639255.0,32852443595.0,39808823962.0,-52229935308.0,12582307006.0
16374,2023,00990165,,33013639255.0,104677078278.0,-25048134245.0,-61259337083.0
16375,2024,00990165,46752414000.0,51383246000.0,65556044000.0,-20762733000.0,-49424143000.0
16376,2024,00606886,10105784041.0,14861475759.0,-859149371.0,-12070258443.0,8007537381.0
16377,2017,00606886,6863119314.0,9470509400.0,-6106175523.0,3974380257.0,-475594820.0
16378,2018,00606886,4189876648.0,6863119314.0,-13815177904.0,47235676660.0,-36090455942.0
16379,2019,00606886,2166374088.0,4189876648.0,-14992119966.0,30903920222.0,-17935302816.0
16380,2020,00606886,1728376758.0,2166374088.0,-14027241435.0,58826583231.0,-45233730505.0
16381,2021,00606886,1697418430.0,1728376758.0,-18806396812.0,29296853420.0,-10521414936.0
16382,2022,00606886,7411725799.0,1697418430.0,-14221731141.0,128503765059.0,-108468735206.0
16383,2023,00606886,14861475759.0,7411725799.0,-10582606073.0,-35026683905.0,53071920055.0
16384,2015,00988364,9716394845.0,714206963.0,-829324785.0,4175395423.0,5656117244.0
16385,2016,00988364,2123280620.0,9716394845.0,-165917619.0,16696259469.0,-24123489044.0
16386,2017,00988364,1372414593.0,2123280620.0,2498665164.0,-1430909470.0,-1818621706.0
16387,2018,00988364,5315380292.0,1372414593.0,595673180.0,13700000000.0,-9792800800.0
16388,2019,00988364,3652167119.0,5315380292.0,1804940001.0,-3215584080.0,-252476043.0
16389,2020,00988364,4641473889.0,3652167119.0,3255709052.0,1346712435.0,-3613114717.0
16390,2021,00988364,14709969623.0,4641473889.0,5311897315.0,15008260499.0,-10251662080.0
16391,2022,00988364,14667022932.0,14709969623.0,3182516417.0,8739915737.0,-11965378845.0
16392,2023,00988364,3727650298.0,14667022932.0,4790509169.0,-7646859062.0,-8083022741.0
16393,2024,00988364,2807247102.0,3727650298.0,2555360458.0,6594715269.0,-10071670965.0
16394,2015,00988364,714206963.0,290699406.0,4460900587.0,491103224.0,-4528556288.0
16395,2015,00945457,5864219688.0,2577533238.0,-4479071786.0,23211363888.0,-15445605652.0
16396,2016,00945457,782185528.0,5864219688.0,-5986252425.0,288264478.0,615953787.0
16397,2017,00945457,,782185528.0,-6759457511.0,18657586083.0,-8280191359.0
16398,2018,00945457,,4400122741.0,-7482694489.0,30719379404.0,-26955546664.0
16399,2019,00945457,,681260992.0,-8186551435.0,403130429.0,10908773654.0
16400,2020,00945457,2632748155.0,3806613640.0,-8716223137.0,4142106179.0,3400251473.0
16401,2021,00945457,1639744359.0,2632748155.0,-30079419343.0,86623838581.0,-57537423034.0
16402,2022,00945457,1708135407.0,1639744359.0,-16401654204.0,-2487264148.0,18957309400.0
16403,2023,00945457,,1708135407.0,-17996461244.0,14930333525.0,6435041931.0
16404,2024,00945457,825338541.0,5077049619.0,-7928819870.0,-134342168.0,3811450960.0
16405,2015,00992871,12852981893.0,48770844310.0,7271990760.0,-7522977600.0,-35929869896.0
16406,2016,00992871,21720834233.0,12852981893.0,57786120789.0,-5642233200.0,-43397842398.0
16407,2017,00992871,45397762227.0,21720834233.0,80233495213.0,-40930349800.0,-15564976699.0
16408,2018,00992871,45855378182.0,45397762227.0,45232039725.0,-15413558662.0,-29355982335.0
16409,2019,00992871,76871937531.0,45855378182.0,80837471288.0,-11804313800.0,-38007480556.0
16410,2020,00992871,122589760260.0,76871937531.0,107015423288.0,5989617815.0,-66561980817.0
16411,2021,00992871,128938468730.0,122589760260.0,15281392578.0,84484893405.0,-94313069919.0
16412,2022,00992871,111239827472.0,128938468730.0,63957462133.0,-16277973211.0,-65103509441.0
16413,2023,00992871,213395590405.0,111239827472.0,308998699463.0,-34903315994.0,-170870399501.0
16414,2024,00992871,214970180825.0,213395590405.0,54469559811.0,-59189548104.0,3330490765.0
16415,2019,00602279,4738171951.0,811817239.0,-574077858.0,5966551559.0,-1466295902.0
16416,2020,00602279,10495903622.0,4738171961.0,5821353767.0,9706401941.0,-9740044208.0
16417,2021,00602279,21918569405.0,10495903622.0,752487889.0,15717650104.0,-5041350598.0
16418,2022,00602279,12668645283.0,21918569405.0,12030875970.0,3498219651.0,-24749731600.0
16419,2023,00602279,8534194936.0,12668645283.0,-257815534.0,7347783158.0,-11217840751.0
16420,2024,00602279,8927630877.0,8534194936.0,8249669930.0,1500180635.0,-9356512170.0
16421,2015,00675594,10212747425.0,34349718485.0,4071047758.0,5669784500.0,-33888351924.0
16422,2016,00675594,10053549033.0,10212747425.0,4747450783.0,11548479127.0,-16526259410.0
16423,2017,00675594,5075322062.0,10053549033.0,8561755208.0,5315219209.0,-18854971577.0
16424,2018,00675594,7150788093.0,5075322062.0,9342019856.0,20766255143.0,-28032024935.0
16425,2019,00675594,11216940517.0,7150788093.0,10507986363.0,8550755847.0,-14993053421.0
16426,2020,00675594,6095568196.0,11216940517.0,7954426141.0,2692354488.0,-15766359242.0
16427,2021,00675594,6904134444.0,6095568196.0,9723938113.0,-2636202781.0,-6283125675.0
16428,2022,00675594,9559773158.0,6904134444.0,9661138153.0,-6060575683.0,-919747753.0
16429,2023,00675594,5093403439.0,9559773158.0,7508290386.0,-1458586185.0,-10515868339.0
16430,2024,00675594,4668544338.0,5093403439.0,10050548278.0,3460421588.0,-13965421284.0
16431,2015,00925189,3794242440.0,7597823582.0,1776616944.0,8962588190.0,-14544411185.0
16432,2016,00925189,4554151306.0,3794242440.0,4101380438.0,10560501600.0,-14032311999.0
16433,2017,00925189,14555669251.0,4554151306.0,9326993405.0,6647759120.0,-5644574676.0
16434,2018,00925189,13694853723.0,14555669251.0,8898256252.0,-2670682099.0,-7077833937.0
16435,2019,00925189,5081298295.0,13694853723.0,3223803948.0,-2263344377.0,-9558783225.0
16436,2020,00925189,5738142148.0,5081298295.0,3909777986.0,6189605414.0,-9431772998.0
16437,2021,00925189,8439621665.0,5738142148.0,5419322192.0,-2827289976.0,117389507.0
16438,2022,00925189,8351534044.0,8439621665.0,8808960930.0,-665697142.0,-8210029206.0
16439,2023,00925189,9193487323.0,8351534044.0,11821232951.0,-4489093873.0,-6473116127.0
16440,2024,00925189,11129584088.0,9193487323.0,9189275384.0,-10209977911.0,2955000044.0
16441,2024,00983916,73761552058.0,5230327364.0,368945298.0,55643826147.0,12517444075.0
16442,2016,00983916,2326037025.0,8748969901.0,876712288.0,30976478910.0,-38310930939.0
16443,2017,00983916,3009277651.0,2326037025.0,1436947893.0,256239600.0,-995165184.0
16444,2018,00983916,1325422905.0,3009277651.0,914977752.0,1416667181.0,-4010773608.0
16445,2019,00983916,2131046696.0,1325422905.0,564771150.0,9366148116.0,-9065961481.0
16446,2020,00983916,6957213239.0,2131046696.0,110569227.0,21787930010.0,-17045325474.0
16447,2021,00983916,471943292.0,6957213239.0,-494724810.0,202974380.0,-6194124767.0
16448,2022,00983916,1319968152.0,471943292.0,256106669.0,15773070810.0,-15157968062.0
16449,2023,00983916,5230327364.0,1319968152.0,3138268714.0,-15524101110.0,16304157669.0
16450,2015,00983916,8748969901.0,5229400370.0,2265031281.0,11955226628.0,-10709419255.0
16451,2021,01409022,5248576920.0,8014292698.0,1250760132.0,16511992180.0,-20528468090.0
16452,2022,01409022,3084101544.0,5248576920.0,1900289696.0,6730074588.0,-10794839660.0
16453,2023,01409022,3326420831.0,3084101544.0,-1313707231.0,-283258689.0,1839285207.0
16454,2024,01409022,5778498700.0,3326420831.0,-13918181062.0,1325166587.0,15045092344.0
16455,2016,00994994,1666029399.0,2392642218.0,-237399293.0,-454313164.0,-83841676.0
16456,2017,00994994,3530412302.0,1666029399.0,-460059969.0,5653695104.0,-3282598042.0
16457,2018,00994994,3240911894.0,3530412302.0,5871664497.0,9033800234.0,-15201450764.0
16458,2019,00994994,6895910362.0,3240911894.0,1909303378.0,4542063636.0,-2763790249.0
16459,2020,00994994,11757510804.0,6895910362.0,8335739273.0,-1165506668.0,-2249142124.0
16460,2021,00994994,4255532626.0,11757510804.0,43312642.0,3788238877.0,-11346179763.0
16461,2023,00994994,7957128435.0,10791430583.0,-256336800.0,5381921690.0,-7923690487.0
16462,2024,00994994,20256123712.0,7957128435.0,6657170945.0,1058838194.0,4590272197.0
16463,2015,00994994,2392642218.0,6673535155.0,-10073297599.0,3613894789.0,2156639314.0
16464,2017,00624509,30738060218.0,24670731478.0,-7467225122.0,14408242301.0,-383298024.0
16465,2018,00624509,22531290490.0,30738060218.0,6880668893.0,-8717467175.0,-6228044445.0
16466,2019,00624509,36148952356.0,22531290490.0,21177567093.0,-2231264516.0,-5223950966.0
16467,2020,00624509,68385060173.0,36148952356.0,35913666434.0,4643838191.0,-4017680039.0
16468,2021,00624509,99790111732.0,68385060173.0,22308635995.0,15810693531.0,-6795403536.0
16469,2022,00624509,16135590575.0,99790111732.0,-423818595.0,-4567433405.0,-78733864539.0
16470,2023,00624509,4321741349.0,16135590575.0,12073793394.0,6916122748.0,-30813557650.0
16471,2024,00624509,10840826643.0,4321741349.0,25392096012.0,-15889625995.0,-3444332014.0
16472,2024,01157846,9172447269.0,5134206097.0,11985969769.0,-6363519711.0,-1639750395.0
16473,2023,01305869,2476893400.0,3547379430.0,-3775147537.0,1673762069.0,1030899438.0
16474,2024,01305869,5530364724.0,2476893400.0,-5440258754.0,-878227493.0,9371961407.0
16475,2016,00664181,25263214879.0,1690788834.0,1236219444.0,30590829131.0,-8342274946.0
16476,2017,00664181,12747637849.0,25263214879.0,-4932398478.0,684967353.0,-7953425367.0
16477,2018,00664181,12950524835.0,12747637849.0,18079741907.0,3999657342.0,-21795612739.0
16478,2019,00664181,19952876165.0,12950524835.0,14083557398.0,3787215838.0,-10688637893.0
16479,2020,00664181,6473783017.0,19952876165.0,7637208019.0,3187106565.0,-23140845762.0
16480,2021,00664181,15272856621.0,6473783017.0,-15486711091.0,83888625805.0,-59963715683.0
16481,2022,00664181,14470342804.0,15272856621.0,-35549352220.0,59952844635.0,-24796146562.0
16482,2023,00664181,44532013426.0,14470342804.0,16674698729.0,91320324952.0,-77945224975.0
16483,2024,00664181,9814010353.0,44532013426.0,-989109114.0,-9353436736.0,-24592674166.0
16484,2020,00991298,3227932585.0,1637405352.0,1939421767.0,49411066.0,-398305600.0
16485,2021,00991298,8066749890.0,3227932585.0,848247333.0,21882052435.0,-17891482463.0
16486,2022,00991298,18691748274.0,8066749890.0,-4935868505.0,-757061781.0,16317928670.0
16487,2023,00991298,2064283137.0,18691748274.0,-5116733610.0,135391976.0,-11645650443.0
16488,2024,00991298,2290735799.0,2064283137.0,-3482421067.0,-595498110.0,4302204887.0
16489,2015,00869272,5600827386.0,10044174288.0,3770642104.0,-2206529599.0,
16490,2016,00869272,4956687551.0,5600827386.0,3335948996.0,-368788020.0,
16491,2017,00869272,272216244.0,5110350622.0,-522035897.0,1138919431.0,-5455017906.0
16492,2018,00869272,382672349.0,272216244.0,5535729760.0,-142272403.0,-5283001255.0
16493,2019,00869272,2395591535.0,382672349.0,2780476212.0,1567320001.0,-2334877039.0
16494,2020,00869272,3490833533.0,2395591535.0,8015604637.0,-4598422399.0,-2321940240.0
16495,2021,00869272,179245434.0,3490833533.0,-3703779820.0,1024553049.0,-632361328.0
16496,2022,00869272,45559724.0,179245434.0,-3823906612.0,4506206601.0,-815985699.0
16497,2023,00869272,1333860044.0,45559724.0,3002696392.0,-425761925.0,-1288634147.0
16498,2024,00869272,2804171115.0,1333860044.0,494173518.0,2361359959.0,-1385222406.0
16499,2024,00916516,5716723301.0,11345791529.0,4349138015.0,-3692769114.0,-6285830987.0
16500,2016,00916516,2210486494.0,8926218292.0,4547623485.0,-10888907150.0,-405896897.0
16501,2017,00916516,1763971066.0,2210486494.0,5638957117.0,955044700.0,-7000402895.0
16502,2018,00916516,1616367141.0,1763971066.0,4322051547.0,7248881250.0,-11717324578.0
16503,2019,00916516,8712299894.0,1616367141.0,9514425484.0,-371752585.0,-2035440950.0
16504,2020,00916516,10034318561.0,8712299894.0,5352972952.0,1385475889.0,-5416406352.0
16505,2021,00916516,6825910089.0,10034318561.0,15494107665.0,20620850494.0,-39323366631.0
16506,2022,00916516,18871833313.0,6825910089.0,6399741691.0,61966448028.0,-56320266495.0
16507,2023,00916516,11345791529.0,18871833313.0,6233744450.0,-9513051321.0,-4246034608.0
16508,2015,00916516,8926218292.0,2602716792.0,6710808487.0,27918874230.0,-28306381690.0
16509,2024,00819374,52318451578.0,21916428136.0,57316941954.0,-15423881526.0,-12341315986.0
16510,2015,00819374,9475183081.0,599399936.0,22667047702.0,17227017639.0,-31018341153.0
16511,2016,00819374,13197362874.0,9475183081.0,13776122325.0,9667403118.0,-19753697104.0
16512,2017,00819374,3223532568.0,13197362874.0,-27355164431.0,-1813049213.0,19205939543.0
16513,2018,00819374,9103355656.0,3223532568.0,4364540302.0,-2169299600.0,3758868865.0
16514,2019,00819374,6573811947.0,9103355656.0,-25125682456.0,30165352990.0,-7548558701.0
16515,2020,00819374,2442405262.0,6573811947.0,-44270037901.0,22936107995.0,17203166326.0
16516,2021,00819374,2684445287.0,2442405262.0,12134050623.0,-9156512017.0,-2739088553.0
16517,2022,00819374,54802910572.0,2684445287.0,73402545910.0,-3545031059.0,-16460637575.0
16518,2023,00819374,21916428136.0,54802910572.0,26590397793.0,-5018497816.0,-54406090582.0
16519,2024,00843900,131930152.0,529478970.0,-1284644911.0,-1512380986.0,2387680000.0
16520,2015,00843900,9365362022.0,14069709828.0,5031431950.0,994881585.0,-10936218007.0
16521,2016,00843900,5266550064.0,9365362022.0,-1705553436.0,4994122526.0,-7384074215.0
16522,2017,00843900,2982586321.0,5266550064.0,654328851.0,6978292291.0,-9916584865.0
16523,2018,00843900,2991917395.0,2982586321.0,-14980570295.0,11360265872.0,3543460659.0
16524,2019,00843900,1177702454.0,2991917395.0,-2504453238.0,1306099726.0,-602074091.0
16525,2020,00843900,1199891431.0,1177702454.0,-3337485659.0,-674425704.0,4112873519.0
16526,2021,00843900,30622654024.0,1199891431.0,-16995740133.0,-11796806150.0,58052673244.0
16527,2022,00843900,1387437514.0,30622654024.0,-9278011899.0,-4775765714.0,-15369565123.0
16528,2023,00843900,529478970.0,1387437514.0,-1966435058.0,-1180809352.0,2267424934.0
16529,2024,00926522,1308942715.0,2098226289.0,-1013342303.0,-95458111.0,285217160.0
