,회사코드,회사명,종목코드,사업연도,기타포괄손익-공정가치측정금융자산,당기손익-공정가치측정금융자산,보험계약부채,보험계약자산,부채총계,비유동부채,비유동자산,상각후원가측정금융자산,예수부채,유동부채,유동자산,이익잉여금,자본금,자본총계,자산총계,차입부채,파생상품부채,파생상품자산
15581,959229,세종메디칼,258830,2018,,,,,2625830899.0,324629182.0,21972508189.0,,,2301201717.0,24129957920.0,23116235910.0,3388870500.0,43476635210.0,46102466109.0,,,
15582,959229,세종메디칼,258830,2019,,,,,3088380459.0,684080442.0,25565616629.0,,,2404300017.0,23794551920.0,26210997575.0,3388870500.0,46271788090.0,49360168549.0,,,
15583,959229,세종메디칼,258830,2020,,,,,2172403977.0,267150097.0,26758908794.0,,,1905253880.0,19161967458.0,24813855892.0,3388870500.0,43748472275.0,45920876252.0,,,
15584,959229,세종메디칼,258830,2021,,,,,35466773849.0,29283634483.0,43257301734.0,,,6183139366.0,47435511760.0,21169665066.0,4066644500.0,55226039645.0,90692813494.0,,,
15585,959229,세종메디칼,258830,2022,,,,,111531148232.0,363739867.0,96328909649.0,,,111167408365.0,41870713346.0,,,26668474763.0,,,,
15586,959229,세종메디칼,258830,2023,,,,,89778499705.0,8422749269.0,96685513801.0,,,81355750436.0,11455187270.0,-90702642189.0,5536574200.0,18362201366.0,108140701071.0,,,
15587,961507,케일럼,258610,2017,,,,,18962825596.0,7513334025.0,23204493649.0,,,11449491571.0,18640441146.0,7248449350.0,3690472000.0,22882109199.0,41844934795.0,,,
15588,961507,케일럼,258610,2018,,,,,28983566387.0,17063762398.0,25038127006.0,,,11919803989.0,28260327913.0,9677099923.0,3690472000.0,24314888532.0,53298454919.0,,,
15589,961507,케일럼,258610,2019,,,,,15522761020.0,9022995457.0,25301090342.0,,,6499765563.0,23321691831.0,8438580374.0,4836472000.0,33100021153.0,48622782173.0,,,
15590,961507,케일럼,258610,2020,,,,,66837666099.0,8420581029.0,91235345287.0,,,58417085070.0,21628415428.0,1850698957.0,7237262500.0,46026094616.0,112863760715.0,,,
15591,961507,케일럼,258610,2021,,,,,27464382182.0,6020126158.0,62770474284.0,,,21444256024.0,18207039592.0,-22395753421.0,9117120000.0,53513131694.0,80977513876.0,,,
15592,961507,케일럼,258610,2022,,,,,48670974452.0,3219223666.0,68948516997.0,,,45451750786.0,35697843866.0,-38217636406.0,11073381000.0,55975386411.0,104646360863.0,,,
15593,961507,케일럼,258610,2023,,,,,44732502164.0,563100102.0,46143031817.0,,,44169402062.0,29599592995.0,-28182899674.0,13393566500.0,31010122648.0,75742624812.0,,,
15594,961570,신도기연,290520,2020,,,,,20787456771.0,1714473187.0,35956872641.0,,,19072983584.0,48214770187.0,35116270040.0,4030640000.0,63384186057.0,84171642828.0,,,
15595,961570,신도기연,290520,2021,,,,,19067673016.0,1319042965.0,32350070222.0,,,17748630051.0,48882608856.0,36982192472.0,4030640000.0,62165006062.0,81232679078.0,,,
15596,961570,신도기연,290520,2022,,,,,11851317588.0,386367436.0,31208559804.0,,,11464950152.0,41992378196.0,36545845950.0,7964681000.0,61349620412.0,73200938000.0,,,
15597,961570,신도기연,290520,2023,,,,,5500206168.0,340690527.0,27230192767.0,,,5159515641.0,35876124491.0,32685969235.0,7964681000.0,57606111090.0,63106317258.0,,,
15598,961774,유티아이,179900,2017,,,,,14844888649.0,1641790000.0,28519497360.0,,,13203098649.0,41268603733.0,20927651745.0,2666072500.0,54943212444.0,69788101093.0,,,
15599,961774,유티아이,179900,2018,,,,,12182061972.0,757840000.0,32697102935.0,,,11424221972.0,39185217167.0,26774403026.0,7932447500.0,59700258130.0,71882320102.0,,,
15600,961774,유티아이,179900,2019,,,,,13749292510.0,2874557727.0,37356283441.0,,,10874734783.0,41489428041.0,33224423930.0,7932447500.0,65096418972.0,78845711482.0,,,
15601,961774,유티아이,179900,2020,,,,,22315238061.0,2425749020.0,36061815856.0,,,19889489041.0,52735348843.0,35469011014.0,8103447500.0,66481926638.0,88797164699.0,,,
15602,961774,유티아이,179900,2021,,,,,23429377142.0,1491261446.0,35670887558.0,,,21938115696.0,46524015886.0,26806120750.0,8131537500.0,58765526302.0,82194903444.0,,,
15603,961774,유티아이,179900,2022,,,,,61754615456.0,47588714685.0,37336332725.0,,,14165900771.0,53500785453.0,-2859921470.0,8143447500.0,29082502722.0,90837118178.0,,,
15604,961774,유티아이,179900,2023,,,,,76312738454.0,336075470.0,35291841915.0,,,75976662984.0,41087163937.0,-31902670232.0,8143447500.0,66267398.0,76379005852.0,,,
15605,962223,지니언스,263860,2017,,,,,5995108889.0,1981727069.0,12682499585.0,,,4013381820.0,26438113448.0,16982779252.0,2427450000.0,33125504144.0,39120613033.0,,,
15606,962223,지니언스,263860,2018,,,,,5678701051.0,2465960108.0,14270535610.0,,,3212740943.0,25542712792.0,19586683949.0,4722300000.0,34134547351.0,39813248402.0,,,
15607,962223,지니언스,263860,2019,,,,,8769492467.0,2406938791.0,16929439840.0,,,6362553676.0,27603218496.0,22299045211.0,4722300000.0,35763165869.0,44532658336.0,,,
15608,962223,지니언스,263860,2020,,,,,9098979575.0,3212087155.0,14852296183.0,,,5886892420.0,31162042533.0,25535820336.0,4722300000.0,36915359141.0,46014338716.0,,,
15609,962223,지니언스,263860,2021,,,,,11357564569.0,943030616.0,19349378692.0,,,10414533953.0,33115845674.0,29895991191.0,4722300000.0,41107659797.0,52465224366.0,,,
15610,962223,지니언스,263860,2022,,,,,11491637840.0,950311015.0,12420844607.0,,,10541326825.0,46971960859.0,36528854353.0,4722300000.0,47901167626.0,59392805466.0,,,
15611,962223,지니언스,263860,2023,,,,,12790857792.0,620872119.0,17368287232.0,,,12169985673.0,45933302091.0,41729557225.0,4722300000.0,50510731531.0,63301589323.0,,,
15612,962393,포인트모바일,318020,2020,,,,,37890170796.0,4188219386.0,29104668013.0,,,33701951410.0,57905673144.0,9214441806.0,643058600.0,49120170361.0,87010341157.0,,,
15613,962393,포인트모바일,318020,2021,,,,,45867669862.0,7106258880.0,23481342961.0,,,38761410982.0,69473396607.0,5275023724.0,1266227200.0,47087069706.0,92954739568.0,,,
15614,962393,포인트모바일,318020,2022,,,,,53018642049.0,1393326515.0,23936615811.0,,,51625315534.0,67333065640.0,-3629887898.0,1266227200.0,38251039402.0,91269681451.0,,,
15615,962393,포인트모바일,318020,2023,,,,,23381927991.0,1056948264.0,22948221235.0,,,22324979727.0,42975202820.0,703317696.0,1266227200.0,42541496064.0,65923424055.0,,,
15616,962922,팬젠,222110,2015,,,,,9338537038.0,3379768883.0,14131262482.0,,,5958768155.0,1768147226.0,,,6560872670.0,15899409708.0,,,
15617,962922,팬젠,222110,2016,,,,,2091910181.0,903568830.0,18696250983.0,,,1188341351.0,18702189099.0,-13723828222.0,4524257500.0,35306529901.0,37398440082.0,,,
15618,962922,팬젠,222110,2017,,,,,4283429427.0,988930788.0,17685193362.0,,,3294498639.0,17907488612.0,-20635071263.0,4807890500.0,31309252547.0,35592681974.0,,,
15619,962922,팬젠,222110,2018,,,,,18668913505.0,1237615470.0,14738927161.0,,,17431298035.0,30870784518.0,-25213168612.0,4820890500.0,26940798174.0,45609711679.0,,,
15620,962922,팬젠,222110,2019,,,,,20656552744.0,1749070154.0,13475546560.0,,,18907482590.0,25607392586.0,-34436479820.0,4820890500.0,18426386402.0,39082939146.0,,,
15621,962922,팬젠,222110,2020,,,,,22097718970.0,2006807110.0,12217161684.0,,,20090911860.0,24091720496.0,-38679693380.0,4820890500.0,14211163210.0,36308882180.0,,,
15622,962922,팬젠,222110,2021,,,,,22179045100.0,2292981889.0,12123393125.0,,,19886063211.0,31153521729.0,-42062014594.0,5335965000.0,21097869754.0,43276914854.0,,,
15623,962922,팬젠,222110,2022,,,,,3454202506.0,2324673748.0,12097292723.0,,,1129528758.0,8576382749.0,-46210120903.0,5338815000.0,17219472966.0,20673675472.0,,,
15624,962922,팬젠,222110,2023,,,,,8175177800.0,2464530078.0,10898511347.0,,,5710647722.0,9842644291.0,-50875796668.0,5338815000.0,12565977838.0,20741155638.0,,,
15625,963976,SG,255220,2017,,,,,83471795693.0,10711707141.0,62557746581.0,,,72760088552.0,49244671813.0,25972441365.0,1000000000.0,28330622701.0,111802418394.0,,,
15626,963976,SG,255220,2018,,,,,142746994187.0,35023457822.0,91301022499.0,,,107723536365.0,101372030876.0,34416783095.0,1250602400.0,49926059188.0,192673053375.0,,,
15627,963976,SG,255220,2019,,,,,152473579378.0,19271926678.0,107838004432.0,,,133201652700.0,104441433693.0,41894749482.0,3672002700.0,59805858747.0,212279438125.0,,,
15628,963976,SG,255220,2020,,,,,155064853589.0,53718788201.0,116398664513.0,,,101346065388.0,103740862488.0,46822506141.0,3672002700.0,65074673412.0,220139527001.0,,,
15629,963976,SG,255220,2021,,,,,153511349073.0,29224501902.0,78490420250.0,,,124286847171.0,137759179170.0,36776598621.0,4134026700.0,62738250347.0,216249599420.0,,,
15630,963976,SG,255220,2022,,,,,111934170990.0,16044746805.0,107156230917.0,,,95889424185.0,74854439623.0,44696633995.0,4475668900.0,70076499550.0,182010670540.0,,,
15631,963976,SG,255220,2023,,,,,107319474046.0,15460273137.0,109895551026.0,,,91859200909.0,35454929770.0,5147540756.0,5010593700.0,38031006750.0,145350480796.0,,,
15632,964595,엔바이오니아,317870,2019,,,,,8588753294.0,3885149294.0,12256469684.0,,,4703604000.0,17885484865.0,-4913816190.0,3720277500.0,21553201255.0,30141954549.0,,,
15633,964595,엔바이오니아,317870,2020,,,,,9183999455.0,4712716743.0,12934127257.0,,,4471282712.0,16297992302.0,0.0,3791777500.0,20048120104.0,29232119559.0,,,
15634,964595,엔바이오니아,317870,2021,,,,,18272683726.0,9749549888.0,20490722727.0,,,8523133838.0,15797787330.0,,3841527500.0,18015826331.0,36288510057.0,,,
15635,964595,엔바이오니아,317870,2022,,,,,16305471179.0,4587190887.0,19884902218.0,,,11718280292.0,16422889554.0,,3937575500.0,20002320593.0,36307791772.0,,,
15636,964595,엔바이오니아,317870,2023,,,,,17464089183.0,6092693287.0,32215653809.0,,,11371395896.0,21230774345.0,,4234914000.0,35982338971.0,53446428154.0,,,
15637,965318,이노시뮬레이션,274400,2023,,,,,21693618631.0,14452921040.0,34867273525.0,,,7240697591.0,15312207377.0,-22568781264.0,3909913000.0,28485862271.0,50179480902.0,,,
15638,965512,라온텍,418420,2022,,,,,5107464437.0,2609167363.0,516089633.0,,,2498297074.0,12074277335.0,-27393415140.0,2496175000.0,7482902531.0,12590366968.0,,,
15639,965512,라온텍,418420,2023,,,,,14264937302.0,6997272666.0,15053312013.0,,,7267664636.0,20604456884.0,-34471284679.0,2954655800.0,21392831595.0,35657768897.0,,,
15640,965813,미투온,201490,2016,,,,,482820751.0,,10512516967.0,,,482820751.0,34571735372.0,4516367241.0,,44601431588.0,45084252339.0,,,
15641,965813,미투온,201490,2017,,,,,70942127519.0,43850807341.0,91395998872.0,,,27091320178.0,33634189553.0,5061817671.0,15503885000.0,54088060906.0,125030188425.0,,,
15642,965813,미투온,201490,2018,,,,,45988661834.0,20873699759.0,93037066813.0,,,25114962075.0,7425820767.0,4013934633.0,15628885000.0,54474225746.0,100462887580.0,,,
15643,965813,미투온,201490,2019,,,,,48787577236.0,1020698179.0,87836041815.0,,,47766879057.0,12571100637.0,1087287296.0,15628885000.0,51619565216.0,100407142452.0,,,
15644,965813,미투온,201490,2020,,,,,33203916183.0,757945819.0,83869514350.0,,,32445970364.0,6236138966.0,6197989082.0,15628885000.0,56901737133.0,90105653316.0,,,
15645,965813,미투온,201490,2021,,,,,32399243140.0,440676535.0,86486124110.0,,,31958566605.0,4536026254.0,7890969410.0,15628885000.0,58622907224.0,91022150364.0,,,
15646,965813,미투온,201490,2022,,,,,19214665628.0,97098335.0,83055821356.0,,,19117567293.0,3102282355.0,16211500269.0,15628885000.0,66943438083.0,86158103711.0,,,
15647,965813,미투온,201490,2023,,,,,19571827102.0,,82276843231.0,,,19571827102.0,2573031097.0,14546109412.0,15628885000.0,65278047226.0,84849874328.0,,,
15648,966168,디알젬,263690,2018,,,,,17617202688.0,5734572832.0,14862885460.0,,,11882629856.0,31811771369.0,9278757781.0,5662805000.0,29057454141.0,46674656829.0,,,
15649,966168,디알젬,263690,2019,,,,,30337745576.0,5513255219.0,19369534025.0,,,24824490357.0,44120014012.0,14324778711.0,5662805000.0,33151802461.0,63489548037.0,,,
15650,966168,디알젬,263690,2020,,,,,20083020324.0,2441521057.0,19066749658.0,,,17641499267.0,54037910156.0,34194615740.0,5662805000.0,53021639490.0,73104659814.0,,,
15651,966168,디알젬,263690,2021,,,,,22998073771.0,2382960133.0,21496963518.0,,,20615113638.0,63067380060.0,44568071807.0,5662805000.0,61566269807.0,84564343578.0,,,
15652,966168,디알젬,263690,2022,,,,,49725588734.0,3766795593.0,37148393478.0,,,45958793141.0,87616619279.0,58296244223.0,5662805000.0,75039424023.0,124765012757.0,,,
15653,966168,디알젬,263690,2023,,,,,47207716975.0,7334758149.0,47491866405.0,,,39872958826.0,81174198072.0,64715167702.0,5662805000.0,81458347502.0,128666064477.0,,,
15654,970453,파마리서치,214450,2015,,,,,12559295803.0,5401087241.0,35091656390.0,,,7158208562.0,134214370828.0,34843124061.0,,156746731415.0,169306027218.0,,,
15655,970453,파마리서치,214450,2016,,,,,6150808403.0,113971279.0,54992191070.0,,,6036837124.0,122799928979.0,46858939338.0,,171641311646.0,177792120049.0,,,
15656,970453,파마리서치,214450,2017,,,,,6865299893.0,30000000.0,89089908052.0,,,6835299893.0,96627937550.0,56994032445.0,4733108500.0,178852545709.0,185717845602.0,,,
15657,970453,파마리서치,214450,2018,,,,,27416589769.0,15588004456.0,135844938821.0,,,11828585313.0,89040479807.0,69034026446.0,4733108500.0,197468828859.0,224885418628.0,,,
15658,970453,파마리서치,214450,2019,,,,,30166986693.0,15401162725.0,147599798010.0,,,14765823968.0,91910139949.0,83166761530.0,4777394000.0,209342951266.0,239509937959.0,,,
15659,970453,파마리서치,214450,2020,,,,,44595350754.0,13235276984.0,179986825819.0,,,31360073770.0,111230739074.0,114091979236.0,4894536000.0,246622214139.0,291217564893.0,,,
15660,970453,파마리서치,214450,2021,,,,,83554516772.0,43717822443.0,246585134397.0,,,39836694329.0,146970026735.0,158571785795.0,5055965000.0,310000644360.0,393555161132.0,,,
15661,970453,파마리서치,214450,2022,,,,,92179649854.0,46617139686.0,266181859564.0,,,45562510168.0,171947193969.0,193063612520.0,5055965000.0,345949403679.0,438129053533.0,,,
15662,970453,파마리서치,214450,2023,,,,,63467417294.0,2261807548.0,315625446156.0,,,61205609746.0,183068130346.0,262606622681.0,5160211500.0,435226159208.0,498693576502.0,,,
15663,971090,어스앤에어로스페이스,263540,2017,,,,,19735520662.0,10926894275.0,29377284130.0,,,8808626387.0,32097926093.0,7091576534.0,3968340500.0,41739689561.0,61475210223.0,,,
15664,971090,어스앤에어로스페이스,263540,2018,,,,,30936380607.0,13806176726.0,35897867148.0,,,17130203881.0,34581515382.0,5032561343.0,3968340500.0,39543001923.0,70479382530.0,,,
15665,971090,어스앤에어로스페이스,263540,2019,,,,,38878489028.0,13177018231.0,20227237401.0,,,25701470797.0,21670521975.0,-32903820394.0,4082472500.0,3019270348.0,41897759376.0,,,
15666,971090,어스앤에어로스페이스,263540,2020,,,,,34734660921.0,10839906386.0,18885985262.0,,,23894754535.0,15983673420.0,-40455983024.0,8957472500.0,134997761.0,34869658682.0,,,
15667,971090,어스앤에어로스페이스,263540,2021,,,,,35566463880.0,4259634096.0,17310826360.0,,,31306829784.0,19291927398.0,-45508922866.0,747873500.0,1036289878.0,36602753758.0,,,
15668,971090,어스앤에어로스페이스,263540,2022,,,,,26690778969.0,13331096652.0,18983637929.0,,,13359682317.0,15740065945.0,-43996179086.0,3866873500.0,8032924905.0,34723703874.0,,,
15669,971090,어스앤에어로스페이스,263540,2023,,,,,28030625740.0,1230056607.0,17142003976.0,,,26800569133.0,7103310643.0,-58189090421.0,6747045500.0,-3785311121.0,24245314619.0,,,
15670,971726,옵티팜,153710,2018,,,,,7195037395.0,1425657780.0,13603282397.0,,,5769379615.0,29036163035.0,-14081960208.0,7108629000.0,35444408037.0,42639445432.0,,,
15671,971726,옵티팜,153710,2019,,,,,6110457645.0,1742587317.0,13687645055.0,,,4367870328.0,28031834157.0,-14757196685.0,7188879000.0,35609021567.0,41719479212.0,,,
15672,971726,옵티팜,153710,2020,,,,,7541335201.0,2017156198.0,15645423686.0,,,5524179003.0,25675608768.0,-16989798079.0,7237229000.0,33779697253.0,41321032454.0,,,
15673,971726,옵티팜,153710,2021,,,,,10213140868.0,2362248495.0,15301417318.0,,,7850892373.0,25866887298.0,-20243435754.0,7294729000.0,30955163748.0,41168304616.0,,,
15674,971726,옵티팜,153710,2022,,,,,12170971762.0,2907318323.0,19634399110.0,,,9263653439.0,21547877316.0,-22404188588.0,7334979000.0,29011304664.0,41182276426.0,,,
15675,971726,옵티팜,153710,2023,,,,,14131027831.0,2530138447.0,18799550147.0,,,11600889384.0,20475820438.0,-25299325717.0,7334979000.0,25144342754.0,39275370585.0,,,
15676,972293,파멥신,208340,2018,,,,,4350105982.0,2813443059.0,2818722262.0,,,1536662923.0,66967816844.0,-36955692315.0,3436506000.0,65436433124.0,69786539106.0,,,
15677,972293,파멥신,208340,2019,,,,,93563709415.0,90940193690.0,26833374307.0,,,2623515725.0,134984949238.0,-46649602547.0,3455404500.0,68254614130.0,161818323545.0,,,
15678,972293,파멥신,208340,2020,,,,,87820400754.0,2726646518.0,52732132390.0,,,85093754236.0,84631984799.0,21546452770.0,7117275000.0,49543716435.0,137364117189.0,,,
15679,972293,파멥신,208340,2021,,,,,17184286017.0,2774430852.0,45609438041.0,,,14409855165.0,25366478141.0,-23104830437.0,12839393000.0,53791630165.0,70975916182.0,,,
15680,972293,파멥신,208340,2022,,,,,15035795051.0,11064947924.0,33990351810.0,,,3970847127.0,5835838733.0,-54989127819.0,12839393000.0,24790395492.0,39826190543.0,,,
15681,972293,파멥신,208340,2023,,,,,12993201911.0,5942808081.0,17867813761.0,,,7050393830.0,11710119674.0,-69021833784.0,15100554000.0,16584731524.0,29577933435.0,,,
15682,972503,일진하이솔루스,271940,2021,,,,,36385115045.0,4949605161.0,38990517985.0,,,31435509884.0,304552561624.0,23949262683.0,18156595000.0,307157964564.0,343543079609.0,,,
15683,972503,일진하이솔루스,271940,2022,,,,,27786557872.0,4101655548.0,48747127396.0,,,23684902324.0,293758323525.0,31507426279.0,18156595000.0,314718893049.0,342505450921.0,,,
15684,972503,일진하이솔루스,271940,2023,,,,,22448808838.0,4550453316.0,49137109617.0,,,17898355522.0,289215686092.0,32691887881.0,18156595000.0,315903986871.0,338352795709.0,,,
15685,974927,NEW,160550,2015,,,,,62755389299.0,9540000000.0,33878519959.0,,,53215389299.0,158610270770.0,28998698429.0,,129733401430.0,192488790729.0,,,
15686,974927,NEW,160550,2016,,,,,85778200688.0,38665000002.0,78875034727.0,,,47113200686.0,139142135411.0,31514275635.0,,132238969450.0,218017170138.0,,,
15687,974927,NEW,160550,2017,,,,,94924066060.0,32650234158.0,111689913276.0,,,62273831902.0,111403162895.0,27422927376.0,13703053000.0,128169010111.0,223093076171.0,,,
15688,974927,NEW,160550,2018,,,,,91619340961.0,17746301053.0,121862726153.0,,,73873039908.0,88508058126.0,17013594825.0,,118751443318.0,210370784279.0,,,
15689,974927,NEW,160550,2019,,,,,98648878088.0,14764078133.0,132902987836.0,,,83884799955.0,79226397368.0,11745804115.0,,113480507116.0,212129385204.0,,,
15690,974927,NEW,160550,2020,,,,,74929444045.0,5167924547.0,133477431357.0,,,69761519498.0,57182628366.0,13995912677.0,,115730615678.0,190660059723.0,,,
15691,974927,NEW,160550,2021,,,,,114010723806.0,28041010572.0,123877920934.0,,,85969713234.0,98119466694.0,6251960821.0,,107986663822.0,221997387628.0,,,
15692,974927,NEW,160550,2022,,,,,120277288938.0,25577232041.0,114772077311.0,,,94700056897.0,103100434397.0,-4139480231.0,,97595222770.0,217872511708.0,,,
15693,974927,NEW,160550,2023,,,,,114979189425.0,28620796436.0,110581783814.0,,,86358392989.0,97996972221.0,-9036330874.0,13953053000.0,93599566610.0,208578756035.0,,,
15694,975290,에이스토리,241840,2019,,,,,1643520966.0,356702125.0,8560048125.0,,,1286818841.0,31691405489.0,1622589590.0,4659120000.0,38607932648.0,40251453614.0,,,
15695,975290,에이스토리,241840,2020,,,,,24460906589.0,535412987.0,9110263842.0,,,23925493602.0,46064001386.0,-5741893772.0,4659120000.0,30713358639.0,55174265228.0,,,
15696,975290,에이스토리,241840,2021,,,,,49952039920.0,10446827318.0,18785859464.0,,,39505212602.0,78719229046.0,11239578474.0,4765880000.0,47553048590.0,97505088510.0,,,
15697,975290,에이스토리,241840,2022,,,,,42224033828.0,7793557971.0,21442845799.0,,,34430475857.0,78214548354.0,14491760775.0,4769997000.0,57433360325.0,99657394153.0,,,
15698,975290,에이스토리,241840,2023,,,,,32363167938.0,979182277.0,35913456139.0,,,31383985661.0,57017165843.0,18576063890.0,4769997000.0,60567454044.0,92930621982.0,,,
15699,977377,에이비온,203400,2021,,,,,12415455763.0,1342859727.0,6408865947.0,,,11072596036.0,38107508891.0,-130339535545.0,9377068500.0,32100919075.0,44516374838.0,,,
15700,977377,에이비온,203400,2022,,,,,8903904372.0,1351979490.0,7177671375.0,,,7551924882.0,16826503535.0,-149963900273.0,9422618500.0,15100270538.0,24004174910.0,,,
15701,977377,에이비온,203400,2023,,,,,34617489881.0,6568375831.0,32611194940.0,,,28049114050.0,11985718202.0,-179268144229.0,11012996500.0,9979423261.0,44596913142.0,,,
15702,977641,하이로닉,149980,2015,,,,,1889162431.0,275930231.0,12419134218.0,,,1613232200.0,33589371383.0,15235959709.0,,44119343170.0,46008505601.0,,,
15703,977641,하이로닉,149980,2016,,,,,1634847123.0,461143244.0,14997733866.0,,,1173703879.0,30325192385.0,16803307118.0,,43688079128.0,45322926251.0,,,
15704,977641,하이로닉,149980,2017,,,,,5726602173.0,887519663.0,21277742376.0,,,4839082510.0,26027255841.0,17983302528.0,1409474500.0,41578396044.0,47304998217.0,,,
15705,977641,하이로닉,149980,2018,,,,,1623553040.0,506367911.0,22424492583.0,,,1117185129.0,19975592735.0,19048255038.0,1409474500.0,40776532278.0,42400085318.0,,,
15706,977641,하이로닉,149980,2019,,,,,2401049736.0,688729603.0,22527058266.0,,,1712320133.0,23896801527.0,22226709359.0,1409999500.0,44022810057.0,46423859793.0,,,
15707,977641,하이로닉,149980,2020,,,,,2556974078.0,1093284293.0,20642980779.0,,,1463689785.0,26989026303.0,24505330870.0,1409999500.0,45075033004.0,47632007082.0,,,
15708,977641,하이로닉,149980,2021,,,,,7067118982.0,4433030874.0,30622700469.0,,,2634088108.0,36785860203.0,31580265731.0,1409999500.0,60341441690.0,67408560672.0,,,
15709,977641,하이로닉,149980,2022,,,,,8412499891.0,5154207456.0,31068721716.0,,,3258292435.0,41676252818.0,35547735659.0,1410402000.0,64332474643.0,72744974534.0,,,
15710,977641,하이로닉,149980,2023,,,,,6325904646.0,3212252729.0,46135590149.0,,,3113651917.0,37811863404.0,44593915518.0,1578685900.0,77621548907.0,83947453553.0,,,
15711,977650,엔케이맥스,182400,2015,,,,,3586883617.0,2382970957.0,2464116865.0,,,1203912660.0,29880181195.0,-18307994350.0,,28757414443.0,32344298060.0,,,
15712,977650,엔케이맥스,182400,2016,,,,,26723339641.0,26088976274.0,10506311061.0,,,634363367.0,54326625767.0,-25719982468.0,,38109597187.0,64832936828.0,,,
15713,977650,엔케이맥스,182400,2017,,,,,13777798920.0,729840000.0,21867409757.0,,,13047958920.0,31685617870.0,-14292571010.0,5994282500.0,39775228707.0,53553027627.0,,,
15714,977650,엔케이맥스,182400,2018,,,,,35553556861.0,27685816500.0,51563448112.0,,,7867740361.0,21619478654.0,-32170509463.0,12407445500.0,37629369905.0,73182926766.0,,,
15715,977650,엔케이맥스,182400,2019,,,,,59636212608.0,22064391021.0,158278393666.0,,,37571821587.0,15823607753.0,-39253671717.0,15615532000.0,114465788811.0,174102001419.0,,,
15716,977650,엔케이맥스,182400,2020,,,,,69197905286.0,34783476299.0,159600727835.0,,,34414428987.0,45608034231.0,-69809583511.0,17356082000.0,136010856780.0,205208762066.0,,,
15717,977650,엔케이맥스,182400,2021,,,,,41934764221.0,18000112857.0,177336333948.0,,,23934651364.0,30131924512.0,-93790309052.0,19509399000.0,165533494239.0,207468258460.0,,,
15718,977650,엔케이맥스,182400,2022,,,,,67636615703.0,15278301385.0,125118194449.0,,,52358314318.0,23673209391.0,-195278872977.0,20168997000.0,81154788137.0,148791403840.0,,,
15719,977650,엔케이맥스,182400,2023,,,,,71406093621.0,13027730892.0,172874228058.0,,,58378362729.0,11852458493.0,-179317657288.0,41434845500.0,113320592930.0,184726686551.0,,,
15720,977696,넥스쳐,194510,2015,,,,,12876998485.0,10259795138.0,40368041281.0,,,2617203347.0,42460963317.0,2598725242.0,6036844000.0,69952006113.0,82829004598.0,,,
15721,977696,넥스쳐,194510,2016,,,,,15931022491.0,0.0,35504142725.0,,,15931022491.0,29899970582.0,-18915182663.0,6070994000.0,49473090816.0,65404113307.0,,,
15722,977696,넥스쳐,194510,2017,,,,,140721884201.0,,114039767738.0,,,140721884201.0,104234635151.0,-88424985657.0,12114977000.0,77552518688.0,218274402889.0,,,
15723,977696,넥스쳐,194510,2018,,,,,75836290381.0,,143172439779.0,,,75836290381.0,28265833595.0,-66125952374.0,12244175000.0,95601982993.0,171438273374.0,,,
15724,977696,넥스쳐,194510,2019,,,,,54063423169.0,10862409138.0,74120842864.0,,,43201014031.0,23943447002.0,-116685603157.0,12244175000.0,44000866697.0,98064289866.0,,,
15725,977696,넥스쳐,194510,2020,,,,,50128041107.0,72148100.0,73779769839.0,,,50055893007.0,8084519232.0,-128964998261.0,12244175000.0,31736247964.0,81864289071.0,,,
15726,977696,넥스쳐,194510,2021,,,,,43994275465.0,40106868.0,67403105752.0,,,43954168597.0,4749762812.0,-132542653126.0,12244175000.0,28158593099.0,72152868564.0,,,
15727,977696,넥스쳐,194510,2022,,,,,41336169867.0,12090000.0,67007130574.0,,,41324079867.0,4397100461.0,-130633185057.0,12244175000.0,30068061168.0,71404231035.0,,,
15728,977696,넥스쳐,194510,2023,,,,,50240463045.0,12090000.0,73524099236.0,,,50228373045.0,1734825995.0,-135682784039.0,12244175000.0,25018462186.0,75258925231.0,,,
15729,980043,비큐AI,148780,2022,,,,,4329116275.0,716670735.0,2404709462.0,,,3612445540.0,13782173017.0,-8562094661.0,15722862500.0,11857766204.0,16186882479.0,,,
15730,980043,비큐AI,148780,2023,,,,,4126531111.0,276162717.0,1661337642.0,,,3850368394.0,14781181347.0,-7781277076.0,15722862500.0,12315987878.0,16442518989.0,,,
15731,982023,실리콘투,257720,2021,,,,,5786440530.0,969463774.0,24397777331.0,,,4816976756.0,65257273314.0,23167597356.0,,83868610115.0,89655050645.0,,,
15732,982023,실리콘투,257720,2022,,,,,28005921856.0,466746574.0,51365849563.0,,,27539175282.0,69027574235.0,29465609924.0,,92387501942.0,120393423798.0,,,
15733,982023,실리콘투,257720,2023,,,,,73317123476.0,1231673218.0,70043994534.0,,,72085450258.0,129371378163.0,62752487930.0,30295340000.0,126098249221.0,199415372697.0,,,
15734,983040,한진칼,180640,2015,,,,,310800845675.0,209886710108.0,1605125677282.0,,,100914135567.0,28596100789.0,23504678975.0,,1322920932396.0,1633721778071.0,,,
15735,983040,한진칼,180640,2016,,,,,367891261174.0,76482800364.0,1580046239710.0,,,291408460810.0,38357281514.0,-95674298843.0,,1250512260050.0,1618403521224.0,,,
