corp_name,bsns_year,부채총계,비유동자산,유동자산,자본총계,자산총계
한국테크놀로지,2017,35162165883.0,22260091774.0,33344608546.0,30063906018.0,65226071901.0
한국테크놀로지,2018,13409162019.0,13996757960.0,12842843052.0,21352942130.0,34762104149.0
한국테크놀로지,2019,132362474852.0,80574392133.0,86605843563.0,34817760844.0,167180235696.0
한국테크놀로지,2020,157175477562.0,61506842707.0,130943092501.0,35274457646.0,192449935208.0
한국테크놀로지,2021,197324445028.0,86581700893.0,129593427623.0,18850683488.0,216175128516.0
한국테크놀로지,2022,273915922044.0,127823912629.0,197633382591.0,51541373176.0,325457295220.0
한국특강,2015,341206425362.0,262089946858.0,118173500379.0,39057021875.0,380263447237.0
한국특강,2016,296766911637.0,227826320649.0,127791726122.0,58851135134.0,355618046771.0
한국특강,2017,282308020540.0,215380531217.0,128731988975.0,61804499652.0,344112520192.0
한국특강,2018,247042182687.0,203003212891.0,138709863110.0,94670893314.0,341713076001.0
한국특강,2019,246071396778.0,190060303340.0,123473065217.0,67461971779.0,313533368557.0
한국특강,2020,250943536546.0,202689804559.0,149644970209.0,101391238222.0,352334774768.0
한국특강,2021,316723246212.0,257358556731.0,201355426519.0,141990737038.0,458713983250.0
한국특강,2022,348107184910.0,317386639234.0,230421748425.0,199701202749.0,547808387659.0
한국파마,2020,34817847997.0,26505235565.0,54814889648.0,46502277216.0,81320125213.0
한국파마,2021,71934144979.0,32165233110.0,97236118681.0,57467206812.0,129401351791.0
한국파마,2022,71131716248.0,32863904900.0,98083251141.0,59815439793.0,130947156041.0
한국팩키지,2015,12553391332.0,16129590105.0,33692267509.0,37268466282.0,49821857614.0
한국팩키지,2016,13663331969.0,15898222464.0,37614071501.0,39848961996.0,53512293965.0
한국팩키지,2017,12117428096.0,16145369441.0,37689710309.0,41717651654.0,53835079750.0
한국팩키지,2018,10118319405.0,14670421637.0,38226286926.0,42778389158.0,52896708563.0
한국팩키지,2019,30806358279.0,41033524033.0,29551877741.0,39779043495.0,70585401774.0
한국팩키지,2020,36344554114.0,49148713474.0,32102369933.0,44906529293.0,81251083407.0
한국팩키지,2021,104219205187.0,123531592728.0,58422991791.0,77735379332.0,181954584519.0
한국팩키지,2022,118492783203.0,111829181535.0,73721503313.0,67057901645.0,185550684848.0
한국항공우주,2015,1593708000000.0,895452000000.0,1912706000000.0,1214450000000.0,2808158000000.0
한국항공우주,2016,1535264000000.0,956928000000.0,2023912000000.0,1445576000000.0,2980840000000.0
한국항공우주,2017,2025817851673.0,1191698035294.0,1974524973218.0,1140405156839.0,3166223008512.0
한국항공우주,2018,2702957417629.0,1346319558265.0,2409543952757.0,1052906093393.0,3755863511022.0
한국항공우주,2019,3183974946284.0,1712355072956.0,2654780535569.0,1183160662241.0,4367135608525.0
한국항공우주,2020,3924790737693.0,2006788519703.0,3152282137645.0,1234279919655.0,5159070657348.0
한국항공우주,2021,4557779985276.0,2174236878044.0,3680987114670.0,1297444007438.0,5855223992714.0
한국항공우주,2022,6319189867558.0,2383223319657.0,5389183373767.0,1453216825866.0,7772406693424.0
한국화장품,2015,31418808297.0,27145414675.0,45753284294.0,41479890672.0,72898698969.0
한국화장품,2016,43607503021.0,28948166987.0,70351731286.0,55692395252.0,99299898273.0
한국화장품,2017,40085750137.0,31921873218.0,67475487072.0,59311610153.0,99397360290.0
한국화장품,2018,42242933148.0,33086630381.0,61934400742.0,52778097975.0,95021031123.0
한국화장품,2019,46114503703.0,33713528068.0,43018972425.0,35193456496.0,81307960199.0
한국화장품,2020,45859374905.0,28373201512.0,47004860240.0,29518686847.0,75378061752.0
한국화장품,2021,26536427499.0,18521373006.0,29987072741.0,21972018248.0,48508445747.0
한국화장품,2022,21500163750.0,16006178279.0,27907151271.0,22413165800.0,43913329550.0
한국화장품제조,2015,15463879565.0,21298853661.0,28901778880.0,34736752976.0,50200632541.0
한국화장품제조,2016,22616030197.0,28502762894.0,38123565216.0,44010297913.0,66626328110.0
한국화장품제조,2017,22358045825.0,30868282841.0,38987588734.0,47497825750.0,69855871575.0
한국화장품제조,2018,21489062741.0,30100990618.0,41673153315.0,50285081192.0,71774143933.0
한국화장품제조,2019,36155653713.0,33312093259.0,50870623673.0,48027063219.0,84182716932.0
한국화장품제조,2020,33387006219.0,31945425700.0,45712402119.0,44270821600.0,77657827819.0
한국화장품제조,2021,33557251976.0,30210668860.0,46335002237.0,42988419121.0,76545671097.0
한국화장품제조,2022,35421546715.0,29634521990.0,53031404114.0,47244379389.0,82665926104.0
한글과컴퓨터,2015,36140308571.0,146930578904.0,67209919356.0,178000189689.0,214140498260.0
한글과컴퓨터,2016,42477655330.0,151834154792.0,76807644061.0,186164143523.0,228641798853.0
한글과컴퓨터,2017,306895462707.0,415342678257.0,116435289517.0,224882505067.0,531777967774.0
한글과컴퓨터,2018,343537234631.0,414328860275.0,232484962852.0,303276588496.0,646813823127.0
한글과컴퓨터,2019,318008571363.0,411599909865.0,240071959490.0,333663297992.0,651671869355.0
한글과컴퓨터,2020,269801632728.0,434866301524.0,287476906401.0,452541575197.0,722343207925.0
한글과컴퓨터,2021,296946967899.0,485856786399.0,360806962576.0,549716781076.0,846663748975.0
한글과컴퓨터,2022,213922218166.0,381259583291.0,313627880990.0,480965246115.0,694887464281.0
한네트,2015,35106215360.0,24360294501.0,46718158676.0,35972237817.0,71078453177.0
한네트,2016,32670463860.0,23214818500.0,46485013182.0,37029367822.0,69699831682.0
한네트,2017,40399136780.0,21992348177.0,55431384984.0,37024596381.0,77423733161.0
한네트,2018,31428820248.0,22599273214.0,44648476173.0,35818929139.0,67247749387.0
한네트,2019,28684265072.0,19343258304.0,44417764050.0,35076757282.0,63761022354.0
한네트,2020,19205792018.0,15569851706.0,38825872194.0,35189931882.0,54395723900.0
한네트,2021,13834327098.0,16208787256.0,32649850230.0,35024310388.0,48858637486.0
한네트,2022,12416218687.0,14640150123.0,33572833110.0,35796764546.0,48212983233.0
한농화성,2015,46448812029.0,77037934715.0,63440045079.0,94029167765.0,140477979794.0
한농화성,2016,55545404906.0,80076251097.0,76983108769.0,101513954960.0,157059359866.0
한농화성,2017,56836718995.0,80015544879.0,85261635059.0,108440460943.0,165277179938.0
한농화성,2018,50073307548.0,85233377670.0,77261309025.0,112421379147.0,162494686695.0
한농화성,2019,43082691043.0,88511296082.0,74845161830.0,120273766869.0,163356457912.0
한농화성,2020,40522139562.0,98815768557.0,72555266837.0,130848895832.0,171371035394.0
한농화성,2021,69259917547.0,112866487496.0,104103203488.0,147709773437.0,216969690984.0
한농화성,2022,72824106640.0,120735290235.0,104679892589.0,152591076184.0,225415182824.0
한독,2015,226881694907.0,330353827277.0,200233450167.0,303705582537.0,530587277444.0
한독,2016,333598608150.0,380308997261.0,242539958316.0,289250347427.0,622848955577.0
한독,2017,348634727455.0,377357711929.0,261988396644.0,290711381118.0,639346108573.0
한독,2018,339240242677.0,368826131702.0,283789995026.0,313375884051.0,652616126728.0
한독,2019,404672384495.0,439060498214.0,309606727660.0,343994841379.0,748667225874.0
한독,2020,437077758330.0,490704466966.0,328222219660.0,381848928296.0,818926686626.0
한독,2021,457565420779.0,516035394330.0,325526437557.0,383996411108.0,841561831887.0
한독,2022,489250127554.0,516934181876.0,354171988191.0,381856042513.0,871106170067.0
한라IMS,2015,26555984682.0,39846149668.0,52460676672.0,65750841658.0,92306826340.0
한라IMS,2016,21855308680.0,41502784014.0,49754821832.0,69402297166.0,91257605846.0
한라IMS,2017,25696403867.0,44240541043.0,54933135110.0,73477272286.0,99173676153.0
한라IMS,2018,28664649583.0,53339204273.0,51837699972.0,76512254662.0,105176904245.0
한라IMS,2019,31910016507.0,67491418418.0,45350314907.0,80931716818.0,112841733325.0
한라IMS,2020,48599797740.0,76702897250.0,53124429723.0,81227529233.0,129827326973.0
한라IMS,2021,84926012098.0,120367689252.0,58184557027.0,93626234181.0,178552246279.0
한라IMS,2022,81687593167.0,119083001968.0,59772594906.0,97168003707.0,178855596874.0
한미글로벌,2015,42316818460.0,29024695991.0,95653186917.0,82361064448.0,124677882908.0
한미글로벌,2016,50755365080.0,34694675011.0,114577041549.0,98516351480.0,149271716560.0
한미글로벌,2017,63809344943.0,44837385592.0,123268763631.0,104296804280.0,168106149223.0
한미글로벌,2018,106375730611.0,55787378882.0,153924628373.0,103336276644.0,209712007255.0
한미글로벌,2019,79469842617.0,70381930261.0,133213555402.0,124125643046.0,203595485663.0
한미글로벌,2020,89884233220.0,84327674407.0,134355959053.0,128799400240.0,218683633460.0
한미글로벌,2021,141130569432.0,147730934387.0,137523406868.0,144123771823.0,285254341255.0
한미글로벌,2022,178412243082.0,172762520988.0,200297138533.0,194647416439.0,373059659521.0
한미반도체,2015,31598220158.0,112397504206.0,113161991738.0,193961275786.0,225559495944.0
한미반도체,2016,75643573774.0,109948687155.0,175039692868.0,209344806249.0,284988380023.0
한미반도체,2017,78890956748.0,119967669234.0,165096574894.0,206173287380.0,285064244128.0
한미반도체,2018,30471881395.0,132589926289.0,113439021981.0,215557066875.0,246028948270.0
한미반도체,2019,37769479525.0,127974824030.0,129499857299.0,219705201804.0,257474681329.0
한미반도체,2020,69876325235.0,118029769527.0,208937098511.0,257090542803.0,326966868038.0
한미반도체,2021,82473641150.0,179501843547.0,249783839880.0,346812042277.0,429285683427.0
한미반도체,2022,65336210199.0,185867751639.0,266177446666.0,390096755786.0,455432965985.0
한미사이언스,2015,347774739206.0,501631711653.0,430392672685.0,584249645132.0,932024384338.0
한미사이언스,2016,321684819729.0,639255357835.0,329993311462.0,647563849568.0,969248669297.0
한미사이언스,2017,273630938531.0,677525519268.0,261257660952.0,665152241689.0,938783180220.0
한미사이언스,2018,263452031220.0,672088885266.0,244457071009.0,653093925055.0,916545956275.0
한미사이언스,2019,265145244742.0,693753001722.0,217079375211.0,645687132191.0,910832376933.0
한미사이언스,2020,264485903238.0,707492394630.0,215727154694.0,658733646086.0,923219549324.0
한미사이언스,2021,259599611967.0,727335273005.0,222559162969.0,690294824007.0,949894435974.0
한미사이언스,2022,384942964397.0,864342790608.0,245348143574.0,724747969785.0,1109690934182.0
한미약품,2015,977784819047.0,577471606508.0,1145121146310.0,744807933771.0,1722592752818.0
한미약품,2016,862453634938.0,756228796853.0,840741792536.0,734516954451.0,1596970589389.0
한미약품,2017,868509824482.0,1002843119887.0,658090966249.0,792424261654.0,1660934086136.0
한미약품,2018,901953197486.0,1127116247189.0,564093421408.0,789256471111.0,1691209668597.0
한미약품,2019,1091444832633.0,1251502120367.0,662204137165.0,822261424899.0,1913706257532.0
한미약품,2020,1050137118495.0,1267653362751.0,614373230636.0,831889474892.0,1882026593387.0
한미약품,2021,1008469278529.0,1232767093053.0,703961594241.0,928259408765.0,1936728687294.0
한미약품,2022,915359048755.0,1230427479929.0,694158250909.0,1009226682083.0,1924585730838.0
한빛소프트,2015,23334394803.0,18976981451.0,21819104844.0,17461691492.0,40796086295.0
한빛소프트,2016,19414627944.0,20737461436.0,19034092816.0,20356926308.0,39771554252.0
한빛소프트,2017,14859640261.0,17210578165.0,19176519170.0,21527457074.0,36387097335.0
한빛소프트,2018,31547265490.0,19077562483.0,24712558608.0,12242855601.0,43790121091.0
한빛소프트,2019,26826722408.0,20943438977.0,22175774764.0,16292491333.0,43119213741.0
한빛소프트,2020,25764336189.0,26323598738.0,18313104841.0,18872367390.0,44636703579.0
한빛소프트,2021,25620153763.0,7736060249.0,39438463881.0,21554370367.0,47174524130.0
한빛소프트,2022,19081035629.0,4958583205.0,38982098157.0,24859645733.0,43940681362.0
한샘,2015,333655166876.0,308597262239.0,460251907270.0,410118505985.0,708545758290.0
한샘,2016,357885198388.0,344972524877.0,554445655784.0,541532982273.0,899418180661.0
한샘,2017,468089699966.0,561655195213.0,412446117791.0,507616362980.0,975706062946.0
한샘,2018,365682789254.0,500366367333.0,439783524495.0,574467102574.0,940149891828.0
한샘,2019,589338707132.0,723967143112.0,478670833491.0,613299269471.0,1202637976603.0
한샘,2020,600608098242.0,708611969983.0,520897791205.0,628901662946.0,1229509761188.0
한샘,2021,624662475163.0,788806658147.0,457545895284.0,621690078268.0,1246352553431.0
한샘,2022,654251595301.0,727722861288.0,371956679283.0,445427945270.0,1099679540571.0
한섬,2015,126102699621.0,441145395211.0,516325541353.0,831368236943.0,957470936564.0
한섬,2016,157680486637.0,469017610020.0,569006651627.0,880343775010.0,1038024261647.0
한섬,2017,326797066560.0,612815724724.0,639451768968.0,8564464929577.41,1252267493692.0
한섬,2018,225463161797.0,538673586107.0,681106165607.0,8564464929577.41,1219779751714.0
한섬,2019,278090262447.0,603796653657.0,719847891277.0,8564464929577.41,1323644544934.0
한섬,2020,312511906022.0,618875217866.0,819668931595.0,8564464929577.41,1438544149461.0
한섬,2021,316664864164.0,675325601664.0,881759156232.0,8564464929577.41,1557084757896.0
한섬,2022,348223076669.0,653632126914.0,1031083371680.0,8564464929577.41,1684715498594.0
한성기업,2015,161180186473.0,104938322690.0,109664951429.0,53423087646.0,214603274119.0
한성기업,2016,177806896052.0,102474938972.0,128060644150.0,53048940570.0,230855836622.0
한성기업,2017,159173214416.0,92318131134.0,122991085169.0,56136001887.0,215309216303.0
한성기업,2018,168224643221.0,106136292450.0,116091350288.0,54002999517.0,222227642738.0
한성기업,2019,183693908599.0,117695161139.0,115863556017.0,49864808557.0,233558717156.0
한성기업,2020,145267046914.0,92703157082.0,103048904617.0,50485014785.0,195752061699.0
한성기업,2021,155369922233.0,94904025001.0,105019874802.0,44553977570.0,199923899803.0
한성기업,2022,182635463144.0,98988340341.0,135930555429.0,52283432626.0,234918895770.0
한성크린텍,2015,22327071644.0,34808825459.0,40024533124.0,52506286939.0,74833358583.0
한성크린텍,2016,61096646125.0,109035823580.0,91781877003.0,139721054458.0,200817700583.0
한성크린텍,2017,40092463002.0,107295386224.0,84548136349.0,151751059571.0,191843522573.0
한성크린텍,2018,92218234215.0,101337309562.0,151255075732.0,160374151079.0,252592385294.0
한성크린텍,2019,104217736039.0,109122500716.0,153305457854.0,158210222531.0,262427958570.0
한성크린텍,2020,56527186208.0,27115213712.0,157270622353.0,127858649857.0,184385836065.0
한성크린텍,2021,158993772288.0,152821013741.0,103787186416.0,97614427869.0,256608200157.0
한성크린텍,2022,183218891850.0,148491647441.0,152887558116.0,118160313707.0,301379205557.0
한세실업,2015,566569188973.0,419280021152.0,572892282997.0,425603115176.0,992172304149.0
한세실업,2016,707071811472.0,513682067368.0,757001947344.0,563612203240.0,1270684014712.0
한세실업,2017,622479949407.0,377688092197.0,818370388654.0,573578531444.0,1196058480851.0
한세실업,2018,678071687832.0,344875762398.0,825853582407.0,492657656973.0,1170729344805.0
한세실업,2019,724452009761.0,439783270904.0,739672426029.0,455003687172.0,1179455696933.0
한세실업,2020,599703859286.0,362136316527.0,658919301238.0,421351758479.0,1021055617765.0
한세실업,2021,751823859857.0,446257760057.0,769983240786.0,464417140986.0,1216241000843.0
한세실업,2022,702124695430.0,466940449385.0,772270727784.0,537086481739.0,1239211177169.0
한세엠케이,2015,57142336388.0,64845557670.0,144097495510.0,151800716792.0,208943053180.0
한세엠케이,2016,74049857287.0,62770803573.0,166977336680.0,155698282966.0,229748140253.0
한세엠케이,2017,54294375032.0,61068100019.0,151805730422.0,158579455409.0,212873830441.0
한세엠케이,2018,57116896272.0,50545285362.0,155083360627.0,148511749717.0,205628645989.0
한세엠케이,2019,84143176844.0,48550073841.0,136193312062.0,100600209059.0,184743385903.0
한세엠케이,2020,71842627238.0,43392284820.0,106289473591.0,77839131173.0,149681758411.0
한세엠케이,2021,82126553947.0,32332824977.0,96724829179.0,46931100209.0,129057654156.0
한세엠케이,2022,186180876919.0,61228729463.0,163580974815.0,38628827359.0,224809704278.0
한세예스24홀딩스,2015,886895297199.0,648649630056.0,787491224488.0,549245557345.0,1436140854544.0
한세예스24홀딩스,2016,1060589594760.0,751005200643.0,989584042727.0,679999648610.0,1740589243370.0
한세예스24홀딩스,2017,992421144333.0,620845015295.0,1072800025119.0,701223896081.0,1693645040414.0
한세예스24홀딩스,2018,1060579092507.0,603024396649.0,1075291990100.0,617737294242.0,1678316386749.0
한세예스24홀딩스,2019,1135524402237.0,737127049915.0,994303227429.0,595905875107.0,1731430277344.0
한세예스24홀딩스,2020,1094228155664.0,793520300635.0,1046492434700.0,745784579671.0,1840012735335.0
한세예스24홀딩스,2021,1291920827286.0,1118757228307.0,1122515831303.0,949352232324.0,2241273059610.0
한세예스24홀딩스,2022,1205446231945.0,926161298470.0,1110802442650.0,831517509175.0,2036963741120.0
한솔로지스틱스,2015,49769078979.0,31173936231.0,59021752930.0,40426610182.0,90195689161.0
한솔로지스틱스,2016,53857332893.0,31952867872.0,65930833447.0,44026368426.0,97883701319.0
한솔로지스틱스,2017,44676517960.0,31332524789.0,60539819586.0,47195826415.0,91872344375.0
한솔로지스틱스,2018,70494772889.0,34425090205.0,92357641484.0,56287958800.0,126782731689.0
한솔로지스틱스,2019,119699483929.0,67621599703.0,99133079053.0,47055194827.0,166754678756.0
한솔로지스틱스,2020,141321704384.0,75201265095.0,120770326151.0,54649886862.0,195971591246.0
한솔로지스틱스,2021,188039086103.0,88279031362.0,178348726156.0,78588671415.0,266627757518.0
한솔로지스틱스,2022,171990567169.0,96334457298.0,178161791687.0,102505681816.0,274496248985.0
한솔아이원스,2015,86551667549.0,99303192144.0,32285431379.0,45036955974.0,131588623523.0
한솔아이원스,2016,124933915019.0,112698660517.0,45111979730.0,32876725228.0,157810640247.0
한솔아이원스,2017,126282954449.0,118617227245.0,68887579170.0,61221851966.0,187504806415.0
한솔아이원스,2018,136421833187.0,131232538108.0,66410812786.0,61221517707.0,197643350894.0
한솔아이원스,2019,131362932770.0,124721966124.0,65596376223.0,58955409577.0,190318342347.0
한솔아이원스,2020,110062201595.0,116444107788.0,49974422792.0,56356328985.0,166418530580.0
한솔아이원스,2021,98042189744.0,121050673932.0,58214012507.0,81222496695.0,179264686439.0
한솔아이원스,2022,76552162587.0,127588018118.0,99779371310.0,150815226841.0,227367389428.0
한솔아트원제지,2015,320877292673.0,320180209489.0,115076623879.0,114379540695.0,435256833368.0
한솔인티큐브,2015,37343345173.0,33070247669.0,35291725082.0,31018627578.0,68361972751.0
한솔인티큐브,2016,40700547928.0,28736324793.0,35288242394.0,23324019259.0,64024567187.0
한솔인티큐브,2017,22572669587.0,19666724915.0,30616631954.0,27710687282.0,50283356869.0
한솔인티큐브,2018,15887312725.0,16739993472.0,23617738602.0,24470419349.0,40357732074.0
한솔인티큐브,2019,17109649702.0,17353843918.0,23426838096.0,23671032312.0,40780682014.0
한솔인티큐브,2020,15556638935.0,7587204354.0,34198799450.0,26229364869.0,41786003804.0
한솔인티큐브,2021,20008711216.0,16339657919.0,32455629742.0,28786576445.0,48795287661.0
한솔인티큐브,2022,16550904014.0,14629664827.0,25186277383.0,23265038196.0,39815942210.0
한솔제지,2015,1093646809259.0,1037123895482.0,408231310180.0,351708396403.0,1445355205662.0
한솔제지,2016,966132071395.0,992301419321.0,420822305294.0,446991653220.0,1413123724615.0
한솔제지,2017,1196623572434.0,1193790116712.0,532378347706.0,544402060794.0,1741025633228.0
한솔제지,2018,1215323133992.0,1169633661169.0,633202807953.0,587513335130.0,1802836469122.0
한솔제지,2019,1131203161349.0,1154317762801.0,588959821844.0,612074423296.0,1743277584645.0
한솔제지,2020,1104806162972.0,1172625927217.0,567001879673.0,634821643918.0,1739627806890.0
한솔제지,2021,1208499790521.0,1224155338545.0,663677633757.0,679333181781.0,1887832972302.0
한솔제지,2022,1467471503690.0,1202218449878.0,1007797067277.0,742544013465.0,2210015517155.0
한솔케미칼,2015,274266948587.0,410369118188.0,110666678668.0,246768848269.0,521035796856.0
한솔케미칼,2016,358592061248.0,542645635730.0,157070685828.0,341124260310.0,699716321558.0
한솔케미칼,2017,332458107150.0,540657441051.0,182662679015.0,390862012916.0,723320120066.0
한솔케미칼,2018,344490922221.0,635207974181.0,156519810698.0,447236862658.0,791727784879.0
한솔케미칼,2019,418640472803.0,632486687232.0,306707463699.0,520553678128.0,939194150931.0
한솔케미칼,2020,376929963896.0,691474121105.0,307726380787.0,622270537996.0,999200501892.0
한솔케미칼,2021,429305067616.0,785873032109.0,411301736920.0,767869701413.0,1197174769029.0
한솔케미칼,2022,400814014226.0,867190349366.0,386120253270.0,852496588410.0,1253310602636.0
한솔테크닉스,2015,282773777323.0,391979384721.0,149216921713.0,258422529111.0,541196306434.0
한솔테크닉스,2016,296270442473.0,315290774101.0,196205675047.0,215226006675.0,511496449148.0
한솔테크닉스,2017,290162000186.0,305583244796.0,197930073797.0,213351318407.0,503513318593.0
한솔테크닉스,2018,311160539900.0,297054564979.0,215957295069.0,201851320148.0,513011860048.0
한솔테크닉스,2019,233482051643.0,284052961449.0,211271354714.0,261842264520.0,495324316163.0
한솔테크닉스,2020,312289415215.0,280264077051.0,311128308063.0,279102969899.0,591392385114.0
한솔테크닉스,2021,510394100444.0,320674466143.0,467995886649.0,278276252348.0,788670352792.0
한솔테크닉스,2022,631895650677.0,562506370357.0,509415530336.0,440026250016.0,1071921900693.0
한솔피엔에스,2015,69955717801.0,28538979034.0,84756792038.0,43340053271.0,113295771072.0
한솔피엔에스,2016,69330757231.0,14830270957.0,87649690011.0,33149203737.0,102479960968.0
한솔피엔에스,2017,65754198346.0,16208530908.0,85491604950.0,35945937512.0,101700135858.0
한솔피엔에스,2018,52831391460.0,16183397270.0,75136334686.0,38488340496.0,91319731956.0
한솔피엔에스,2019,62354387703.0,15771178341.0,87641137836.0,41057928474.0,103412316177.0
한솔피엔에스,2020,63470511316.0,17766092183.0,89360304102.0,43655884969.0,107126396285.0
한솔피엔에스,2021,59666914830.0,36130285741.0,73580387560.0,50043758471.0,109710673301.0
한솔피엔에스,2022,83843135370.0,36241692955.0,98702819393.0,51101376978.0,134944512348.0
한솔홀딩스,2015,1405553419000.0,1532503741000.0,441634773000.0,568585095000.0,1974138514000.0
한솔홀딩스,2016,1385621378000.0,1285355227000.0,721393501000.0,621127350000.0,2006748728000.0
한솔홀딩스,2017,1106274219000.0,1242253364000.0,387120315000.0,523099460000.0,1629373679000.0
한솔홀딩스,2018,915389436000.0,1093820140000.0,253530109000.0,431960813000.0,1347350249000.0
한솔홀딩스,2019,210254480000.0,456001329000.0,210383551000.0,456130400000.0,666384880000.0
한솔홀딩스,2020,100666386000.0,460169350000.0,166970866000.0,526473830000.0,627140216000.0
한솔홀딩스,2021,104432487000.0,488349356000.0,165347429000.0,549264298000.0,653696785000.0
한솔홀딩스,2022,125962865000.0,522101277000.0,201194507000.0,597332919000.0,723295784000.0
한솔홈데코,2015,157326944617.0,200551197995.0,90657835938.0,133882089316.0,291209033933.0
한솔홈데코,2016,146568717379.0,200298608109.0,89006767858.0,142736658588.0,289305375967.0
한솔홈데코,2017,153556528698.0,216494505806.0,91139968373.0,154077945481.0,307634474179.0
한솔홈데코,2018,146434081754.0,223813677975.0,84264056666.0,161643652887.0,308077734641.0
한솔홈데코,2019,141583076109.0,220311943418.0,75437596804.0,154166464113.0,295749540222.0
한솔홈데코,2020,140448640700.0,216309540696.0,78680754924.0,154541654920.0,294990295620.0
한솔홈데코,2021,154814151821.0,216472907370.0,98188354160.0,159847109709.0,314661261530.0
한솔홈데코,2022,166074493275.0,211195883949.0,108300636690.0,153422027364.0,319496520639.0
한스바이오메드,2015,8954037433.0,33589139603.0,18523169843.0,43158272013.0,52112309446.0
한스바이오메드,2016,17204670569.0,42607964889.0,22109122056.0,47512416376.0,64717086945.0
한스바이오메드,2017,25167484011.0,52906473256.0,27283906112.0,55022895357.0,80190379368.0
한스바이오메드,2018,22199492938.0,54513622860.0,37284095622.0,69598225544.0,91797718482.0
한스바이오메드,2019,50025264288.0,75309475360.0,58785347966.0,84069559038.0,134094823326.0
한스바이오메드,2020,62507440837.0,73110762600.0,58695728691.0,69299050454.0,131806491291.0
한스바이오메드,2021,81863108187.0,78331470769.0,51113062891.0,47581425473.0,129444533660.0
한스바이오메드,2022,84231206403.0,77315134609.0,54371071482.0,47454999688.0,131686206091.0
한신공영,2015,1295958090960.0,514861453112.0,1014582620915.0,233485983067.0,1529444074027.0
한신공영,2016,1285281487057.0,601687748325.0,951708052042.0,268114313310.0,1553395800367.0
한신공영,2017,1554102190007.0,604432179655.0,1300954310977.0,351284300625.0,1905386490632.0
한신공영,2018,1332389642502.0,595892825836.0,1182533600228.0,446036783562.0,1778426426064.0
한신공영,2019,1137165744150.0,708977080241.0,941978789100.0,513790125191.0,1650955869341.0
한신공영,2020,1113458344917.0,676724681537.0,1057537593529.0,620803930149.0,1734262275066.0
한신공영,2021,1442187010014.0,792611717135.0,1327337409174.0,677762116295.0,2119949126309.0
한신공영,2022,1622658480432.0,792189538961.0,1557208566517.0,726739625046.0,2349398105478.0
한신기계공업,2015,21342316917.0,21811858441.0,70172695657.0,70642237181.0,91984554098.0
한신기계공업,2016,17830547526.0,24034403702.0,71083965990.0,77287822166.0,95118369692.0
한신기계공업,2017,12187873574.0,24723197341.0,65568643441.0,78103967208.0,90291840782.0
한신기계공업,2018,10854644647.0,25459636368.0,65219069849.0,79824061570.0,90678706217.0
한신기계공업,2019,12986088042.0,31795724843.0,62170138992.0,80979775793.0,93965863835.0
한신기계공업,2020,12873520273.0,30472818802.0,64739875503.0,82339174032.0,95212694305.0
한신기계공업,2021,15086453977.0,31802813269.0,69346208888.0,86062568180.0,101149022157.0
한신기계공업,2022,22775323313.0,41938577932.0,73783151826.0,92946406445.0,115721729758.0
한양디지텍,2015,30362164541.0,46141359223.0,30090802521.0,45869997203.0,76232161744.0
한양디지텍,2016,22347341631.0,45057782038.0,20882091843.0,43592532250.0,65939873881.0
한양디지텍,2017,19262038054.0,43734208796.0,15166173413.0,39638344155.0,58900382209.0
한양디지텍,2018,25158298200.0,45061823840.0,20708997852.0,40612523492.0,65770821692.0
한양디지텍,2019,65262851780.0,65359898395.0,28807104868.0,28904151483.0,94167003263.0
한양디지텍,2020,50099107411.0,69932281356.0,28541473354.0,48374647299.0,98473754710.0
한양디지텍,2021,84155607924.0,77822838121.0,90327565130.0,83994795327.0,168150403251.0
한양디지텍,2022,111888104944.0,112766344423.0,120980226278.0,121858465757.0,233746570701.0
한양이엔지,2015,196529928739.0,169188670000.0,210197905748.0,182856647009.0,379386575748.0
한양이엔지,2016,205327725857.0,100889814482.0,319888062563.0,215450151188.0,420777877045.0
한양이엔지,2017,184655882206.0,126063351612.0,296636127774.0,238043597180.0,422699479386.0
한양이엔지,2018,172320880097.0,127664956311.0,350077619338.0,305421695552.0,477742575649.0
한양이엔지,2019,201655338556.0,141289446667.0,387806178595.0,327440286706.0,529095625262.0
한양이엔지,2020,176618754115.0,206341576287.0,337862319606.0,367585141778.0,544203895893.0
한양이엔지,2021,212049721044.0,228668566874.0,396252195031.0,412871040861.0,624920761905.0
한양이엔지,2022,259202612534.0,268178580677.0,463371028853.0,472346996996.0,731549609530.0
한온시스템,2015,1659920185025.0,1465845572011.0,1993515866227.0,1799441253213.0,3459361438238.0
한온시스템,2016,1974831434146.0,1708755492831.0,2150982028475.0,1884906087160.0,3859737521306.0
한온시스템,2017,2088135769997.0,1878316778246.0,2241264132094.0,2031445140343.0,4119580910340.0
한온시스템,2018,3224124651287.0,2496579729004.0,2859201102970.0,2131656180687.0,5355780831974.0
한온시스템,2019,4744866815510.0,4160000450061.0,2922368562593.0,2337502197144.0,7082369012654.0
한온시스템,2020,5567975657008.0,4342731357239.0,3464679677184.0,2239435377415.0,7807411034423.0
한온시스템,2021,5757074853164.0,4682004381403.0,3551728480357.0,2476658008596.0,8233732861760.0
한온시스템,2022,6728917210972.0,4904018624476.0,4194764703068.0,2369866116572.0,9098783327544.0
