,회사명,거래소코드,회계년도,자산(*)(IFRS)(천원),비유동자산(*)(IFRS)(천원),유동자산(*)(IFRS)(천원),자본(*)(IFRS)(천원),자본금(*)(IFRS)(천원),이익잉여금(결손금)(*)(IFRS)(천원),부채(*)(IFRS)(천원),비유동부채 (*)(IFRS)(천원),유동부채(*)(IFRS)(천원),현금및현금성자산(*)(IFRS)(천원),영업활동으로 인한 현금흐름(간접법)(*)(IFRS)(천원),투자활동으로 인한 현금흐름(*)(IFRS)(천원),재무활동으로 인한 현금흐름(*)(IFRS)(천원),기초 현금및현금성자산(IFRS)(천원),기말 현금및현금성자산(IFRS)(천원),매출액(수익)(*)(IFRS)(천원),매출총이익(손실)(IFRS)(천원),판매비와 관리비(물류원가 등 포함)(*)(IFRS)(천원),* (정상)영업손익(보고서기재)(IFRS)(천원),매출원가(*)(IFRS)(천원),당기순이익(손실)(IFRS)(천원),재고자산(*)(IFRS)(천원),매출채권(IFRS)(천원),매출채권 및 기타유동채권(*)(IFRS)(천원),상장폐지일
5746,(주)씨엠에스에듀,225330 ,2020/12,97892398.0,83798100.0,14094298.0,40784164.0,9476384.0,9713767.0,57108234.0,15204251.0,41903983.0,4161769.0,16026066.0,-2796809.0,-11568731.0,2501243.0,4161769.0,82570266.0,82570266.0,75272652.0,7297615.0,0.0,6167516.0,677510.0,2842856.0,2546392.0,2022/03/17
5795,(주)씨티네트웍스,189540 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,2020/05/12
5796,(주)씨티네트웍스,189540 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,2020/05/12
5797,(주)씨티네트웍스,189540 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,2020/05/12
5798,(주)씨티네트웍스,189540 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,2020/05/12
5799,(주)씨티네트웍스,189540 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,2020/05/12
5800,(주)씨티네트웍스,189540 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,2020/05/12
5859,(주)아리온테크놀로지,058220 ,2014/12,56502541.0,13173608.0,43328934.0,28106273.0,4999350.0,14904705.0,28396268.0,4411674.0,23984595.0,9543856.0,13852040.0,42773.0,-5506118.0,1176101.0,9543856.0,88502296.0,12203710.0,11516603.0,687107.0,76298586.0,230049.0,12341893.0,21833320.0,21011820.0,2024/05/03
5860,(주)아리온테크놀로지,058220 ,2015/12,54433236.0,23392711.0,31040525.0,30451420.0,5110833.0,16977983.0,23981816.0,11473623.0,12508193.0,8312756.0,7315933.0,-11343072.0,2641447.0,9543856.0,8312756.0,88748885.0,13695159.0,11879180.0,1815979.0,75053726.0,2458255.0,10595296.0,11125870.0,10930532.0,2024/05/03
5861,(주)아리온테크놀로지,058220 ,2016/12,72514973.0,37708212.0,34806761.0,33613628.0,13941073.0,1004799.0,38901344.0,12453476.0,26447868.0,193092.0,-14869571.0,-8299451.0,15048448.0,8312756.0,193092.0,42631874.0,5317126.0,14731987.0,-9414861.0,37314749.0,-15705672.0,8546286.0,18302761.0,17870443.0,2024/05/03
5862,(주)아리온테크놀로지,058220 ,2017/12,65495521.0,44333052.0,21162469.0,21323678.0,15531985.0,-18766585.0,44171844.0,8345289.0,35826555.0,1676573.0,2670337.0,-7527167.0,6353754.0,193092.0,1676573.0,40595527.0,4659555.0,15289145.0,-10629590.0,35935973.0,-22642243.0,5885278.0,9038025.0,8341207.0,2024/05/03
5863,(주)아리온테크놀로지,058220 ,2018/12,72444749.0,55884737.0,16560011.0,23242792.0,17893128.0,-28323712.0,49201957.0,34082760.0,15119197.0,158237.0,-6249317.0,-15925269.0,20641491.0,1676573.0,158237.0,33380297.0,5170543.0,11833965.0,-6663422.0,28209753.0,-11856695.0,5266132.0,6356658.0,5584241.0,2024/05/03
5864,(주)아리온테크놀로지,058220 ,2019/12,85947297.0,66523528.0,19423769.0,18559649.0,18114612.0,-34620239.0,67387649.0,13892812.0,53494837.0,49544.0,-5514164.0,-11522312.0,16926380.0,158237.0,49544.0,23341145.0,8395767.0,6980115.0,1415652.0,14945378.0,-6293540.0,3902465.0,12638402.0,12348190.0,2024/05/03
5865,(주)아리온테크놀로지,058220 ,2020/12,28172953.0,12967226.0,15205726.0,-7375089.0,649571.0,-64046312.0,35548041.0,34692.0,35513350.0,36674.0,-2236562.0,39428436.0,-40303155.0,49544.0,36674.0,553412.0,273166.0,11183533.0,-10910367.0,280247.0,-27053141.0,3807123.0,8375740.0,948847.0,2024/05/03
6038,(주)아이디에스,078780 ,2014/12,49854495.0,37796263.0,12058232.0,3739134.0,12024239.0,-58179651.0,46115361.0,2977007.0,43138354.0,3610766.0,-14624861.0,7108720.0,7313598.0,3813309.0,3610766.0,86163360.0,3847493.0,27193668.0,-23346174.0,82315866.0,-68340180.0,16383.0,27064820.0,6823991.0,2016/04/28
6039,(주)아이디에스,078780 ,2015/12,69987311.0,34859490.0,35127821.0,14121009.0,3724133.0,-51094652.0,55866302.0,1356819.0,54509483.0,9581265.0,-12609345.0,-11537182.0,20567026.0,3610766.0,31265.0,13969410.0,1197857.0,10086630.0,-8888772.0,12771552.0,-1974767.0,0.0,36558226.0,11292351.0,2016/04/28
6183,(주)아이엘사이언스,122050 ,2016/12,9458347.0,4744951.0,4713396.0,-1793791.0,2906770.0,-6799575.0,11252138.0,2821727.0,8430410.0,64748.0,-3034526.0,-559458.0,2790610.0,868122.0,64748.0,8194602.0,543801.0,3038129.0,-2494328.0,7650801.0,-2792293.0,474675.0,4235323.0,3824281.0,2019/12/27
6184,(주)아이엘사이언스,122050 ,2017/12,11506453.0,4865637.0,6640816.0,-330632.0,2906770.0,-5984021.0,11837085.0,119000.0,11718085.0,1426193.0,2324569.0,-521331.0,-441792.0,64748.0,1426193.0,18638116.0,4283109.0,2295506.0,1987603.0,14355007.0,815555.0,320936.0,4537316.0,4279995.0,2019/12/27
6185,(주)아이엘사이언스,122050 ,2018/12,11148254.0,5312180.0,5836074.0,2451678.0,3362052.0,-3634102.0,8696576.0,2269000.0,6427576.0,209969.0,-1593029.0,-259369.0,636174.0,1426193.0,209969.0,18314369.0,3537064.0,2817671.0,719393.0,14777305.0,453623.0,821869.0,4649291.0,4142650.0,2019/12/27
6208,(주)아이엠텍,226350 ,2014/12,30510239.0,16486492.0,14023747.0,20693982.0,6967500.0,6997889.0,9816258.0,1131270.0,8684988.0,3988883.0,11117873.0,-8282199.0,-2982829.0,4130684.0,3983378.0,46553304.0,11269461.0,5542996.0,5726465.0,35283843.0,5179732.0,2583961.0,5923006.0,6624208.0,2021/06/11
6209,(주)아이엠텍,226350 ,2015/12,51805465.0,20421857.0,31383608.0,35055723.0,6979375.0,21306604.0,16749742.0,1048214.0,15701529.0,9717727.0,15995137.0,-10523457.0,261875.0,3983378.0,9717727.0,104818767.0,25262640.0,7518393.0,17744247.0,79556127.0,14503922.0,6805874.0,11487770.0,13716400.0,2021/06/11
6210,(주)아이엠텍,226350 ,2016/12,61406731.0,34838418.0,26568313.0,39200892.0,8477750.0,4407670.0,22205839.0,8356652.0,13849187.0,10018810.0,-4989723.0,-25729621.0,31020262.0,9717727.0,10018810.0,81087813.0,10042708.0,9767369.0,275339.0,71045105.0,-16934681.0,5585921.0,2957922.0,3540552.0,2021/06/11
6211,(주)아이엠텍,226350 ,2017/12,47664340.0,23372027.0,24292313.0,22825963.0,9534075.0,-16877643.0,24838377.0,6916821.0,17921556.0,931565.0,-3363392.0,-4446282.0,-1271880.0,10018810.0,931565.0,69006125.0,3707165.0,10292421.0,-6585257.0,65298961.0,-20748002.0,7505078.0,7622195.0,8141998.0,2021/06/11
6212,(주)아이엠텍,226350 ,2018/12,32627592.0,15846603.0,16780989.0,7001982.0,10625109.0,-36836429.0,25625610.0,5847789.0,19777821.0,5306049.0,-2703803.0,-7610206.0,14688493.0,931565.0,5306049.0,11758181.0,3518875.0,7899710.0,-4380835.0,8239306.0,-20533166.0,767020.0,429838.0,379471.0,2021/06/11
6213,(주)아이엠텍,226350 ,2019/12,52827782.0,36147422.0,16680360.0,17135241.0,19002499.0,-44418264.0,35692542.0,5378249.0,30314293.0,352340.0,-9387913.0,-22171278.0,26605482.0,5306049.0,352340.0,13844952.0,6180892.0,8932080.0,-2751188.0,7664060.0,-7866603.0,1438190.0,2402724.0,6593250.0,2021/06/11
6214,(주)아이엠텍,226350 ,2020/12,28073825.0,10548960.0,17524865.0,-10573774.0,21771874.0,-77181772.0,38647598.0,1654471.0,36993127.0,1762326.0,4151592.0,-3628831.0,886386.0,353180.0,1762326.0,15460215.0,5843215.0,8929091.0,-3085876.0,9617000.0,-33212940.0,1127844.0,2482332.0,1014171.0,2021/06/11
6345,(주)아이팩토리,053810 ,2014/12,50773483.0,30735841.0,20037643.0,9719447.0,22655814.0,-71892342.0,41054037.0,2960453.0,38093584.0,21428.0,-8189241.0,-5579412.0,11185763.0,2604319.0,21428.0,14869267.0,-1519676.0,5972649.0,-7492326.0,16388944.0,-17679161.0,98241.0,7609918.0,9567666.0,2016/09/19
6346,(주)아이팩토리,053810 ,2015/12,44717013.0,26025311.0,18691702.0,17993452.0,3140084.0,-48030818.0,26723561.0,18452733.0,8270828.0,1010012.0,1208520.0,10144090.0,-10364025.0,21428.0,1010012.0,10912751.0,3545538.0,1618644.0,1926894.0,7367212.0,-809786.0,203848.0,12023922.0,12756170.0,2016/09/19
6423,(주)알로이스,271400 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,2019/10/01
6424,(주)알로이스,271400 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,2019/10/01
6425,(주)알로이스,271400 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,2019/10/01
6426,(주)알로이스,271400 ,2018/12,9940354.0,465125.0,9475229.0,6997205.0,1363200.0,3789273.0,2943149.0,848326.0,2094823.0,730930.0,-2717062.0,-86813.0,3194604.0,379105.0,730930.0,21821897.0,4754108.0,2492280.0,2261828.0,17067789.0,2147529.0,1536617.0,7028420.0,7030988.0,2019/10/01
6561,(주)앙츠,267810 ,2015/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/04/04
6562,(주)앙츠,267810 ,2016/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/04/04
6563,(주)앙츠,267810 ,2017/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/04/04
6564,(주)앙츠,267810 ,2018/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/04/04
6565,(주)앙츠,267810 ,2019/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/04/04
6566,(주)앙츠,267810 ,2020/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/04/04
6567,(주)앙츠,267810 ,2021/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/04/04
6568,(주)앙츠,267810 ,2022/12,,,,,,,,,,,,,,,,,,,,,,,,,2023/04/04
6575,(주)애닉,299910 ,2018/12,113003363.0,14349390.0,98653972.0,92012176.0,3993261.0,-105315816.0,20991187.0,3448475.0,17542712.0,80213565.0,30084925.0,-8815268.0,55813575.0,2933773.0,80213565.0,124486560.0,124486560.0,94901034.0,29585526.0,0.0,-105112348.0,0.0,11770412.0,11774874.0,2025/02/14
6576,(주)애닉,299910 ,2019/12,111946288.0,56959149.0,54987139.0,94867259.0,4008261.0,12076214.0,17079029.0,5617913.0,11461115.0,8341571.0,-3341312.0,-68445278.0,-485948.0,80213565.0,8341571.0,100123379.0,100123379.0,99281645.0,841733.0,0.0,1524645.0,0.0,6632594.0,7702009.0,2025/02/14
6577,(주)애닉,299910 ,2020/12,72557868.0,38030012.0,34527856.0,49678267.0,4035844.0,-8318535.0,22879601.0,6141035.0,16738566.0,8954806.0,-7189263.0,11352833.0,-3103345.0,8341571.0,8954806.0,66101055.0,66101055.0,85623043.0,-19521989.0,0.0,-40075025.0,0.0,3539703.0,6717549.0,2025/02/14
6578,(주)애닉,299910 ,2021/12,10315152.0,2757131.0,7558021.0,-4574413.0,4103458.0,-43084885.0,14889565.0,4633552.0,10256014.0,1148021.0,-36058001.0,26052108.0,1908007.0,8954806.0,1148021.0,41937829.0,41937829.0,79158538.0,-37220709.0,0.0,-55371643.0,0.0,2967847.0,2030582.0,2025/02/14
6579,(주)애닉,299910 ,2022/12,1413949.0,513162.0,900787.0,-10460826.0,4103458.0,-48967063.0,11874776.0,198022.0,11676754.0,256389.0,-3133813.0,3258834.0,-1081330.0,1148021.0,256389.0,5285951.0,5285951.0,12719125.0,-7433174.0,0.0,-6558727.0,0.0,1742929.0,157724.0,2025/02/14
6580,(주)애닉,299910 ,2023/12,5139630.0,2127652.0,3011978.0,1996111.0,2360692.0,-48460378.0,3143519.0,1212953.0,1930566.0,962838.0,-3577773.0,-1453233.0,5737840.0,256389.0,962838.0,630344.0,630344.0,2552916.0,-1922572.0,0.0,497423.0,0.0,1775361.0,577641.0,2025/02/14
6652,(주)어스앤에어로스페이스,263540 ,2014/12,,,,,,,,,,,,,,,,,,,,,,,,,2024/11/06
6653,(주)어스앤에어로스페이스,263540 ,2015/12,31379816.0,19146793.0,12233023.0,14924943.0,2639145.0,4713543.0,16454874.0,8901743.0,7553131.0,1838888.0,5139057.0,-6297219.0,2795810.0,201239.0,1838888.0,27521966.0,4806758.0,3068589.0,1738169.0,22715208.0,1436896.0,4002930.0,5497699.0,5497213.0,2024/11/06
6654,(주)어스앤에어로스페이스,263540 ,2016/12,36431963.0,19437298.0,16994666.0,20137575.0,2823350.0,6428230.0,16294389.0,5636363.0,10658026.0,376405.0,-553581.0,-2137230.0,1228287.0,1838888.0,376405.0,28814071.0,5750203.0,3308327.0,2441877.0,23063868.0,2044046.0,5103399.0,10735402.0,10735402.0,2024/11/06
6655,(주)어스앤에어로스페이스,263540 ,2017/12,61475210.0,29377284.0,32097926.0,41739690.0,3968341.0,7091577.0,19735521.0,10926894.0,8808626.0,3493249.0,-6708455.0,-12871302.0,22697585.0,376405.0,3493249.0,30086064.0,6564340.0,3370279.0,3194061.0,23521724.0,747316.0,11002105.0,15087824.0,15087824.0,2024/11/06
6656,(주)어스앤에어로스페이스,263540 ,2018/12,70479383.0,35897867.0,34581515.0,39543002.0,3968341.0,5032561.0,30936381.0,13806177.0,17130204.0,1864381.0,-4058638.0,-6614179.0,9055000.0,3493249.0,1864381.0,31186869.0,-725865.0,3497541.0,-4223406.0,31912734.0,-2063066.0,13650466.0,17621382.0,17454107.0,2024/11/06
6657,(주)어스앤에어로스페이스,263540 ,2019/12,41897759.0,20227237.0,21670522.0,3019270.0,4082473.0,-32903820.0,38878489.0,13177018.0,25701471.0,2579688.0,-502013.0,-1492826.0,2720346.0,1864381.0,2579688.0,26308494.0,-14576122.0,3853964.0,-18430086.0,40884616.0,-33093325.0,8720285.0,9737859.0,9851565.0,2024/11/06
6658,(주)어스앤에어로스페이스,263540 ,2020/12,34869659.0,18885985.0,15983673.0,134998.0,8957473.0,-40455983.0,34734661.0,10839906.0,23894755.0,1091931.0,387814.0,-2531269.0,657652.0,2579688.0,1091931.0,16801152.0,-2632723.0,3664543.0,-6297265.0,19433875.0,-7724034.0,10561484.0,2971515.0,2957683.0,2024/11/06
6659,(주)어스앤에어로스페이스,263540 ,2021/12,36602754.0,17310826.0,19291927.0,1036290.0,747874.0,-45508923.0,35566464.0,4259634.0,31306830.0,2131588.0,-163146.0,328926.0,874168.0,1091931.0,2131588.0,20274726.0,2573335.0,5531427.0,-2958092.0,17701391.0,-5034011.0,13226107.0,2983724.0,2669136.0,2024/11/06
6660,(주)어스앤에어로스페이스,263540 ,2022/12,34723704.0,18983638.0,15740066.0,8032925.0,3866874.0,-43996179.0,26690779.0,13331097.0,13359682.0,2307777.0,-3855382.0,-64840.0,4096536.0,2131588.0,2307777.0,33756125.0,9921374.0,7379593.0,2541781.0,23834751.0,891689.0,9858035.0,3731936.0,2257944.0,2024/11/06
6661,(주)어스앤에어로스페이스,263540 ,2023/12,24245315.0,17142004.0,7103311.0,-3785311.0,6747046.0,-58189090.0,28030626.0,1230057.0,26800569.0,309293.0,-2240944.0,263636.0,-21176.0,2307777.0,309293.0,6688783.0,-7019374.0,3704404.0,-10723778.0,13708157.0,-14192911.0,5410279.0,2112079.0,762592.0,2024/11/06
6718,(주)에스마크,030270 ,2014/12,73650815.0,50265035.0,23385780.0,22234090.0,6000000.0,142861.0,51416726.0,16231501.0,35185224.0,253513.0,-564472.0,-1601500.0,1927275.0,492209.0,253513.0,50833650.0,554478.0,2501455.0,-1946977.0,50279172.0,-3719317.0,16543683.0,5760464.0,5810482.0,2020/05/21
6719,(주)에스마크,030270 ,2015/12,61316856.0,46706999.0,14609857.0,24884242.0,12401500.0,-16280704.0,36432613.0,4949469.0,31483144.0,2504172.0,60939.0,-2118238.0,4307958.0,253513.0,2504172.0,46692392.0,-10237879.0,3614977.0,-13852856.0,56930272.0,-16423564.0,7853331.0,3928694.0,3720742.0,2020/05/21
6720,(주)에스마크,030270 ,2016/12,103355175.0,86220535.0,17134640.0,48220383.0,20310446.0,-33186745.0,55134792.0,48043019.0,7091773.0,601069.0,-9168685.0,-55205317.0,62470899.0,2504172.0,601069.0,25081505.0,-7776241.0,7430800.0,-15207041.0,32857746.0,-20068923.0,2528643.0,2665547.0,2305065.0,2020/05/21
6721,(주)에스마크,030270 ,2017/12,59062302.0,25144204.0,33918098.0,30754364.0,47564748.0,-117755366.0,28307938.0,697993.0,27609946.0,5354819.0,-19033996.0,-15094489.0,40191984.0,601069.0,5354819.0,9315882.0,-3175010.0,5742493.0,-8917503.0,12490893.0,-84728284.0,3272576.0,2370062.0,6296692.0,2020/05/21
6722,(주)에스마크,030270 ,2018/12,51923861.0,32484282.0,19439579.0,27937743.0,3781351.0,-156077940.0,23986118.0,605466.0,23380653.0,244849.0,-7465019.0,-16300038.0,18655087.0,5354819.0,244849.0,3507049.0,-2875900.0,5921422.0,-8797322.0,6382949.0,-30907325.0,491749.0,1273725.0,2736997.0,2020/05/21
6723,(주)에스마크,030270 ,2019/12,28841547.0,18398982.0,10442565.0,15123382.0,3781351.0,-168892301.0,13718165.0,103874.0,13614291.0,43355.0,-2043666.0,3146172.0,-6150000.0,244849.0,43355.0,317814.0,-1067524.0,1916662.0,-2984186.0,1385338.0,-12887766.0,621218.0,990733.0,2634893.0,2020/05/21
6752,(주)에스비에스콘텐츠허브,046140 ,2014/12,220820275.0,53368811.0,167451463.0,155685077.0,10731778.0,116264772.0,65135198.0,2215293.0,62919905.0,77118078.0,34304181.0,-13931721.0,-5365889.0,62111507.0,77118078.0,198071538.0,20079250.0,6725787.0,13353464.0,177992288.0,8840270.0,0.0,34252450.0,34914614.0,2023/12/18
6753,(주)에스비에스콘텐츠허브,046140 ,2015/12,224520000.0,49803148.0,174716852.0,157041998.0,10731778.0,117471741.0,67478002.0,3561239.0,63916764.0,55225093.0,-7616658.0,-8910437.0,-5365889.0,77118078.0,55225093.0,214622895.0,17586697.0,6047932.0,11538764.0,197036198.0,6551020.0,0.0,55786426.0,54388456.0,2023/12/18
6754,(주)에스비에스콘텐츠허브,046140 ,2016/12,240014775.0,43099564.0,196915211.0,156265425.0,10731778.0,116876271.0,83749350.0,6384270.0,77365080.0,59022505.0,24661694.0,-17647802.0,-3219533.0,55225093.0,59022505.0,257673244.0,21497623.0,7081839.0,14415784.0,236175621.0,2780341.0,0.0,49099189.0,46529563.0,2023/12/18
6755,(주)에스비에스콘텐츠허브,046140 ,2017/12,205045922.0,60790325.0,144255598.0,148636405.0,10731778.0,109134639.0,56409517.0,5993197.0,50416320.0,49962072.0,3192246.0,-10106323.0,-2146356.0,59022505.0,49962072.0,178248870.0,12121972.0,11526519.0,595453.0,166126898.0,-5893584.0,0.0,23370897.0,22056356.0,2023/12/18
6756,(주)에스비에스콘텐츠허브,046140 ,2018/12,210641869.0,58756476.0,151885394.0,153156026.0,10731778.0,114423748.0,57485843.0,2498799.0,54987045.0,73936789.0,5033865.0,18940922.0,0.0,49962072.0,73936789.0,138094955.0,8102569.0,3690040.0,4412530.0,129992386.0,5164011.0,0.0,28169719.0,30637395.0,2023/12/18
6757,(주)에스비에스콘텐츠허브,046140 ,2019/12,197213142.0,47293945.0,149919196.0,153571342.0,10731778.0,114548666.0,43641799.0,1058947.0,42582852.0,64905425.0,-29574666.0,22278617.0,-1629559.0,73936789.0,64905425.0,142543813.0,6280956.0,4921844.0,1359112.0,136262857.0,1682833.0,0.0,48804200.0,45357200.0,2023/12/18
6758,(주)에스비에스콘텐츠허브,046140 ,2020/12,194254738.0,47231823.0,147022916.0,150372138.0,10731778.0,122072631.0,43882600.0,1521819.0,42360781.0,17552351.0,-269751.0,-34536020.0,-11301920.0,64905425.0,17552351.0,139394572.0,10978054.0,4277940.0,6700114.0,128416518.0,7444170.0,0.0,49133595.0,49817995.0,2023/12/18
6759,(주)에스비에스콘텐츠허브,046140 ,2021/12,213907957.0,55502336.0,158405621.0,164405302.0,10731778.0,136202535.0,49502655.0,3134561.0,46368094.0,10919352.0,28261320.0,-34764332.0,-129986.0,17552351.0,10919352.0,164526233.0,15120437.0,4906891.0,10213545.0,149405796.0,14085805.0,0.0,31818466.0,34927423.0,2023/12/18
6760,(주)에스비에스콘텐츠허브,046140 ,2022/12,240936780.0,54997333.0,185939447.0,171912761.0,10731778.0,143709994.0,69024019.0,3852199.0,65171820.0,87471733.0,-26307265.0,95294482.0,7722802.0,10919352.0,87471733.0,180944764.0,16530118.0,5201829.0,11328289.0,164414646.0,8855231.0,0.0,74257181.0,79321335.0,2023/12/18
6847,(주)에스에스컴텍,036500 ,2014/12,79597207.0,40151090.0,39446117.0,28701304.0,8456658.0,-22511167.0,50895903.0,5312755.0,45583148.0,1011033.0,-5808509.0,-8544145.0,9876450.0,5494522.0,1011033.0,22911765.0,-1937099.0,5256953.0,-7194052.0,24848864.0,-11469899.0,7387564.0,11579216.0,11843769.0,2017/05/11
6848,(주)에스에스컴텍,036500 ,2015/12,52447671.0,16391464.0,36056207.0,20831826.0,10419989.0,-45362793.0,31615846.0,3547721.0,28068124.0,3141361.0,20908.0,12617233.0,-10507812.0,1011033.0,3141361.0,27405459.0,4277963.0,6130158.0,-1852195.0,23127496.0,-22738175.0,4866310.0,15779015.0,10859708.0,2017/05/11
6849,(주)에스에스컴텍,036500 ,2016/12,23512195.0,6476337.0,17035859.0,44374.0,17571825.0,-99831339.0,23467822.0,1476878.0,21990944.0,350113.0,-30321779.0,4108867.0,23421664.0,3141361.0,350113.0,13967096.0,-2543937.0,13307322.0,-15851259.0,16511033.0,-54627316.0,3901998.0,15837541.0,6949246.0,2017/05/11
6870,(주)에스에이티,158300 ,2014/12,28133745.0,8656872.0,19476873.0,12318988.0,1605000.0,10713988.0,15814757.0,3265288.0,12549469.0,3462744.0,-5267224.0,-1063636.0,4068813.0,5582130.0,3462744.0,23960914.0,3844862.0,3092316.0,752546.0,20116052.0,1407794.0,562186.0,10298628.0,14286735.0,2021/12/09
6872,(주)에스에이티,158300 ,2015/12,26884722.0,10669664.0,16215058.0,8334255.0,1605000.0,6729255.0,18550467.0,6196796.0,12353671.0,709302.0,-4244230.0,-1801966.0,3301657.0,3462744.0,709302.0,12437624.0,460086.0,4098354.0,-3638269.0,11977538.0,-3629897.0,602686.0,12736589.0,14303123.0,2021/12/09
6875,(주)에스에이티,158300 ,2016/12,33795018.0,12828349.0,20966670.0,11345219.0,1605000.0,9740219.0,22449799.0,9107372.0,13342428.0,1065735.0,2639821.0,-2303857.0,45370.0,709302.0,1065735.0,24189360.0,4756818.0,3360317.0,1396501.0,19432542.0,2953572.0,409584.0,14312254.0,17531825.0,2021/12/09
6877,(주)에스에이티,158300 ,2017/12,40177166.0,15705392.0,24471774.0,13007568.0,1605000.0,8977709.0,27169598.0,8984843.0,18184755.0,119441.0,-4537873.0,-972647.0,4565027.0,1065735.0,119441.0,25498196.0,4881796.0,4165428.0,716368.0,20616400.0,-879885.0,416748.0,14472138.0,22026559.0,2021/12/09
6879,(주)에스에이티,158300 ,2018/12,43292856.0,16091674.0,27201182.0,10537872.0,1605000.0,6508013.0,32754984.0,9078859.0,23676125.0,235937.0,3442308.0,51828.0,-3383524.0,119441.0,235937.0,34864378.0,6636011.0,5017377.0,1618635.0,28228367.0,1029551.0,8856876.0,17201005.0,17183183.0,2021/12/09
6881,(주)에스에이티,158300 ,2019/12,35556604.0,15029547.0,20527057.0,12452591.0,1605000.0,7765196.0,23104013.0,5711710.0,17392303.0,2243175.0,3708805.0,-678070.0,-1013880.0,235937.0,2243175.0,33055663.0,6392736.0,4467048.0,1925688.0,26662927.0,1805178.0,3741289.0,13761908.0,13467023.0,2021/12/09
6883,(주)에스에이티,158300 ,2020/12,48217215.0,15023832.0,33193382.0,15122307.0,1653168.0,10114974.0,33094908.0,4363923.0,28730984.0,6115221.0,4086317.0,-1535723.0,1532535.0,2243175.0,6115221.0,35880690.0,8565453.0,4730762.0,3834691.0,27315237.0,2300838.0,10752829.0,14773245.0,14614989.0,2021/12/09
6887,(주)에스에프씨,112240 ,2014/12,75357982.0,18690422.0,56667560.0,61087766.0,8232098.0,37038400.0,14270215.0,210000.0,14060215.0,9121977.0,5620206.0,-818667.0,-2339768.0,6538682.0,9121977.0,55439570.0,8432984.0,6575028.0,1857957.0,47006586.0,2319026.0,20737485.0,26796131.0,25402898.0,2020/06/30
6888,(주)에스에프씨,112240 ,2015/12,69217691.0,18593706.0,50623985.0,62117672.0,8232098.0,38139374.0,7100019.0,720000.0,6380019.0,6728318.0,11118990.0,-4693221.0,-8811294.0,9121977.0,6728318.0,51026639.0,8601068.0,9050881.0,-449813.0,42425571.0,1341199.0,15019987.0,27850405.0,23069861.0,2020/06/30
6889,(주)에스에프씨,112240 ,2016/12,97999999.0,38920252.0,59079747.0,75560374.0,14513535.0,39595324.0,22439626.0,4594996.0,17844630.0,19215585.0,7444364.0,-21849302.0,26236879.0,6728318.0,19215585.0,47400350.0,5775841.0,5503438.0,272402.0,41624509.0,1855650.0,9608068.0,29356879.0,24701420.0,2020/06/30
6890,(주)에스에프씨,112240 ,2017/12,121939911.0,52343673.0,69596237.0,75636458.0,17125847.0,25629893.0,46303453.0,3170997.0,43132456.0,561390.0,-3496730.0,-51294380.0,36136915.0,19215585.0,561390.0,43856578.0,4989738.0,8399058.0,-3409319.0,38866840.0,-13965431.0,18893595.0,20891046.0,22426826.0,2020/06/30
